policy,map,requested_opponent,resolved_opponent,opponent,seed,blue_score,red_score,win,loss,draw,score_margin,wall_collisions,wall_collision_source,stuck_steps,stuck_source,repeated_blocked_movement,upper_lane_use,lower_lane_use,route_switches,route_source,episode_steps
baseline,map_b_split_lane,OP10,OP10,OP10,7078,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,2.0,14.0,4.0,episode_info,150
candidate,map_b_split_lane,OP10,OP10,OP10,7078,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,3.0,episode_info,120
baseline,map_b_split_lane,OP10,OP10,OP10,7079,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,1.0,episode_info,101
candidate,map_b_split_lane,OP10,OP10,OP10,7079,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,13.0,3.0,episode_info,166
baseline,map_b_split_lane,OP10,OP10,OP10,7080,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,1.0,episode_info,122
candidate,map_b_split_lane,OP10,OP10,OP10,7080,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,5.0,4.0,episode_info,116
baseline,map_b_split_lane,OP10,OP10,OP10,7081,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,8.0,1.0,episode_info,101
candidate,map_b_split_lane,OP10,OP10,OP10,7081,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,6.0,1.0,episode_info,101
baseline,map_b_split_lane,OP10,OP10,OP10,7082,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,8.0,0.0,episode_info,104
candidate,map_b_split_lane,OP10,OP10,OP10,7082,3.0,1.0,1,0,0,2.0,,unavailable,4.0,position_proxy,1.0,1.0,7.0,1.0,episode_info,103
baseline,map_b_split_lane,OP10,OP10,OP10,7083,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,0.0,12.0,0.0,episode_info,106
candidate,map_b_split_lane,OP10,OP10,OP10,7083,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,1.0,15.0,2.0,episode_info,144
baseline,map_b_split_lane,OP10,OP10,OP10,7084,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,3.0,episode_info,101
candidate,map_b_split_lane,OP10,OP10,OP10,7084,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,6.0,2.0,episode_info,112
baseline,map_b_split_lane,OP10,OP10,OP10,7085,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,3.0,11.0,4.0,episode_info,128
candidate,map_b_split_lane,OP10,OP10,OP10,7085,3.0,1.0,1,0,0,2.0,,unavailable,5.0,position_proxy,1.0,2.0,7.0,3.0,episode_info,107
baseline,map_b_split_lane,OP10,OP10,OP10,7086,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,7.0,5.0,4.0,episode_info,123
candidate,map_b_split_lane,OP10,OP10,OP10,7086,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,7.0,11.0,2.0,episode_info,152
baseline,map_b_split_lane,OP10,OP10,OP10,7087,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,8.0,4.0,5.0,episode_info,112
candidate,map_b_split_lane,OP10,OP10,OP10,7087,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,10.0,4.0,3.0,episode_info,164
baseline,map_b_split_lane,OP10,OP10,OP10,7088,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,10.0,1.0,episode_info,101
candidate,map_b_split_lane,OP10,OP10,OP10,7088,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,3.0,episode_info,109
baseline,map_b_split_lane,OP10,OP10,OP10,7089,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,6.0,3.0,episode_info,102
candidate,map_b_split_lane,OP10,OP10,OP10,7089,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,8.0,2.0,episode_info,105
baseline,map_b_split_lane,OP10,OP10,OP10,7090,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,10.0,5.0,4.0,episode_info,118
candidate,map_b_split_lane,OP10,OP10,OP10,7090,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,7.0,5.0,4.0,episode_info,115
baseline,map_b_split_lane,OP10,OP10,OP10,7091,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,2.0,14.0,3.0,episode_info,140
candidate,map_b_split_lane,OP10,OP10,OP10,7091,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,5.0,5.0,episode_info,101
baseline,map_b_split_lane,OP10,OP10,OP10,7092,2.0,3.0,0,1,0,-1.0,,unavailable,1.0,position_proxy,1.0,2.0,10.0,2.0,episode_info,120
candidate,map_b_split_lane,OP10,OP10,OP10,7092,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,2.0,12.0,1.0,episode_info,137
baseline,map_b_split_lane,OP10,OP10,OP10,7093,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,9.0,5.0,episode_info,115
candidate,map_b_split_lane,OP10,OP10,OP10,7093,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,15.0,1.0,episode_info,109
baseline,map_b_split_lane,OP10,OP10,OP10,7094,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,4.0,8.0,1.0,episode_info,104
candidate,map_b_split_lane,OP10,OP10,OP10,7094,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,5.0,7.0,2.0,episode_info,123
baseline,map_b_split_lane,OP10,OP10,OP10,7095,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,2.0,5.0,2.0,episode_info,98
candidate,map_b_split_lane,OP10,OP10,OP10,7095,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,0.0,10.0,0.0,episode_info,107
baseline,map_b_split_lane,OP10,OP10,OP10,7096,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,10.0,3.0,episode_info,119
candidate,map_b_split_lane,OP10,OP10,OP10,7096,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,8.0,1.0,episode_info,113
baseline,map_b_split_lane,OP10,OP10,OP10,7097,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,10.0,5.0,5.0,episode_info,142
candidate,map_b_split_lane,OP10,OP10,OP10,7097,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,4.0,3.0,2.0,episode_info,103
baseline,map_b_split_lane,OP10,OP10,OP10,7098,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,5.0,4.0,5.0,episode_info,119
candidate,map_b_split_lane,OP10,OP10,OP10,7098,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,4.0,4.0,2.0,episode_info,111
baseline,map_b_split_lane,OP10,OP10,OP10,7099,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,8.0,2.0,episode_info,105
candidate,map_b_split_lane,OP10,OP10,OP10,7099,3.0,2.0,1,0,0,1.0,,unavailable,4.0,position_proxy,1.0,3.0,8.0,4.0,episode_info,118
