episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score,opponent_switch_count
20559,0,10.395,36.729,4,2,0,5.6072,3.69795,0.0916667,OP3,snapshot,,3,3,7790
20560,1,11.781,27.027,6,3,0,7.89413,4.51195,0.0666667,OP3,snapshot,,3,2,7790
20561,1,12.474,32.571,9,9,0,6.99284,4.00908,0.0833333,OP3,scripted,OP3_HARD,3,2,7791
20562,1,13.86,33.264,16,8,0,7.85969,4.35195,0.075,OP3,snapshot,,3,2,7792
20563,1,10.395,29.799,16,7,0,6.3291,3.75472,0.108333,OP3,scripted,OP3_HARD,3,1,7793
20564,0,11.088,31.878,12,3,0,4.86203,3.51342,0.0916667,OP3,scripted,OP3_HARD,2,3,7793
20565,0,15.939,31.185,9,5,0,6.05783,3.42624,0.0916667,OP3,scripted,OP3_HARD,2,3,7793
20566,0,15.246,31.185,10,5,0,6.22778,3.60669,0.116667,OP3,scripted,OP3_HARD,2,3,7793
20567,0,13.86,31.878,12,5,0,6.80235,4.3921,0.108333,OP3,species,,2,3,7794
20568,0,11.088,31.878,10,5,0,6.3388,3.02137,0.075,OP3,scripted,OP3_HARD,2,3,7795
20569,1,13.167,33.957,9,3,0,5.48915,2.71537,0.116667,OP3,scripted,OP3_HARD,3,2,7795
20570,1,11.781,28.413,7,2,0,8.50978,4.50184,0.108333,OP3,scripted,OP3_HARD,3,2,7795
20571,0,13.86,38.115,8,4,0,6.7432,2.9467,0.108333,OP3,species,,2,3,7796
20572,1,13.86,45.045,18,9,0,4.51877,2.34679,0.108333,OP3,snapshot,,3,2,7797
20573,0,14.553,33.264,6,3,0,6.73167,3.86316,0.108333,OP3,scripted,OP3_HARD,2,3,7798
20574,0,13.86,33.957,23,4,0,4.6401,4.03305,0.1,OP3,scripted,OP3_HARD,2,3,7798
20575,0,9.702,34.65,14,6,0,7.00006,3.01804,0.0833333,OP3,snapshot,,3,3,7799
20576,0,13.167,38.115,16,9,0,6.09038,4.64956,0.108333,OP3,snapshot,,2,3,7800
20577,1,15.939,33.957,13,6,0,7.65927,4.56915,0.125,OP3,scripted,OP3_HARD,3,2,7801
20578,1,11.781,31.185,10,5,0,7.41938,4.62022,0.0666667,OP3,scripted,OP3_HARD,3,1,7801
20579,0,9.702,36.729,21,6,0,6.19337,3.55625,0.0916667,OP3,snapshot,,3,3,7802
20580,1,11.781,33.957,14,1,0,6.96865,3.81632,0.075,OP3,snapshot,,3,2,7803
20581,1,22.176,38.808,21,7,0,5.83274,2.91412,0.141667,OP3,scripted,OP3_HARD,3,2,7804
20582,1,13.167,33.264,14,3,0,7.01663,3.92966,0.1,OP3,snapshot,,3,2,7805
20583,0,10.395,37.422,16,6,0,5.21705,4.40281,0.108333,OP3,scripted,OP3_HARD,2,3,7806
20584,1,15.246,33.264,13,2,0,7.36597,3.81064,0.0916667,OP3,snapshot,,3,1,7807
20585,1,11.781,29.799,4,1,0,6.84983,4.32275,0.075,OP3,snapshot,,3,2,7808
20586,1,11.088,30.492,7,5,0,6.01536,3.90888,0.108333,OP3,scripted,OP3_HARD,3,2,7809
20587,0,13.167,33.957,6,3,0,3.80542,1.4902,0.0916667,OP3,scripted,OP3_HARD,2,3,7809
20588,1,13.167,27.72,8,5,0,6.21266,4.39139,0.0916667,OP3,species,,3,1,7810
20589,0,13.167,33.957,5,2,0,6.60263,3.9615,0.125,OP3,species,,2,3,7810
20590,1,9.702,39.501,13,11,0,5.39301,3.08598,0.125,OP3,snapshot,,3,2,7811
20591,0,11.088,33.957,14,9,0,6.32853,3.51119,0.141667,OP3,scripted,OP3_HARD,3,3,7812
20592,0,9.702,37.422,15,11,0,6.24944,3.83269,0.133333,OP3,scripted,OP3_HARD,2,3,7812
20593,0,11.781,31.878,4,4,0,5.79589,4.00315,0.0666667,OP3,scripted,OP3_HARD,2,3,7812
20594,1,10.395,33.957,9,11,0,7.24272,4.58043,0.116667,OP3,scripted,OP3_HARD,3,2,7812
20595,0,11.781,36.729,21,5,0,6.24533,3.86676,0.2,OP3,scripted,OP3_HARD,2,3,7812
20596,1,13.167,32.571,17,5,0,5.62643,4.06339,0.1,OP3,scripted,OP3_HARD,3,2,7812
20597,0,13.86,39.501,10,10,0,7.01948,4.15613,0.0916667,OP3,species,,3,3,7813
20598,1,11.781,37.422,9,8,0,7.25006,3.69367,0.125,OP3,species,,3,2,7813
20599,1,10.395,30.492,7,8,0,7.09462,4.47343,0.1,OP3,scripted,OP3_HARD,3,2,7814
20600,0,11.088,32.571,11,3,0,7.07239,4.02744,0.0833333,OP3,snapshot,,2,3,7815
20601,0,13.86,36.729,9,5,0,5.45847,2.98293,0.108333,OP3,species,,2,3,7816
20602,0,15.939,31.185,6,3,0,9.26237,3.91198,0.108333,OP3,scripted,OP3_HARD,2,3,7817
20603,1,12.474,35.343,15,7,0,6.14261,3.92176,0.116667,OP3,snapshot,,3,2,7818
20604,0,10.395,36.036,13,11,0,5.42685,3.68515,0.108333,OP3,snapshot,,2,3,7819
20605,0,9.702,28.413,5,1,0,6.10814,3.3769,0.116667,OP3,species,,2,3,7820
20606,1,11.781,36.036,9,10,0,5.73011,3.65528,0.108333,OP3,snapshot,,3,2,7821
20607,1,10.395,28.413,6,2,0,7.14081,4.52253,0.075,OP3,snapshot,,3,2,7822
20608,0,11.088,31.185,4,3,0,3.80254,2.08331,0.116667,OP3,species,,2,3,7823
20609,0,11.088,33.957,15,7,0,4.68964,3.58406,0.0666667,OP3,snapshot,,2,3,7824
20610,0,15.246,40.194,13,3,0,5.96736,3.53977,0.0833333,OP3,snapshot,,3,3,7825
20611,0,11.781,31.185,6,3,0,4.71613,2.60624,0.141667,OP3,scripted,OP3_HARD,2,3,7826
20612,1,13.167,40.194,17,6,0,7.7317,3.76682,0.133333,OP3,snapshot,,3,2,7827
20613,1,9.702,33.264,11,5,0,5.80578,3.32943,0.0666667,OP3,snapshot,,3,2,7828
20614,0,13.86,32.571,12,2,0,5.47257,4.0773,0.133333,OP3,scripted,OP3_HARD,2,3,7829
20615,0,13.167,32.571,13,4,0,6.75633,3.64328,0.116667,OP3,scripted,OP3_HARD,2,3,7829
20616,1,10.395,31.878,9,6,0,6.34383,3.82836,0.0666667,OP3,scripted,OP3_HARD,3,2,7829
20617,1,10.395,28.413,5,9,0,6.70846,4.43475,0.0833333,OP3,scripted,OP3_HARD,3,2,7829
20618,0,13.167,31.878,6,2,0,7.16642,3.62886,0.1,OP3,species,,2,3,7830
20619,1,13.86,37.422,10,7,0,5.80876,3.36132,0.125,OP3,snapshot,,3,2,7831
20620,0,14.553,34.65,5,3,0,7.07258,3.19188,0.1,OP3,species,,2,3,7832
20621,1,11.088,33.957,6,4,0,5.73794,2.95217,0.116667,OP3,scripted,OP3_HARD,3,2,7833
20622,0,13.86,33.264,12,7,0,6.63335,3.79728,0.141667,OP3,species,,2,3,7834
20623,1,13.167,33.264,6,6,0,6.38278,3.4602,0.116667,OP3,scripted,OP3_HARD,3,2,7835
20624,0,13.86,34.65,8,4,0,7.21464,4.24108,0.15,OP3,scripted,OP3_HARD,2,3,7835
20625,0,11.088,33.957,13,4,0,4.66972,2.97093,0.0916667,OP3,scripted,OP3_HARD,2,3,7835
20626,1,11.781,29.799,6,3,0,8.21531,3.91134,0.108333,OP3,scripted,OP3_HARD,3,2,7835
20627,1,13.167,32.571,10,1,0,8.30897,3.973,0.1,OP3,scripted,OP3_HARD,3,2,7835
20628,1,12.474,33.264,15,9,0,6.90606,3.74607,0.0833333,OP3,snapshot,,3,2,7836
20629,0,9.702,31.878,10,7,0,7.65213,4.26486,0.0833333,OP3,snapshot,,2,3,7837
20630,1,9.702,27.72,3,6,0,5.73252,3.68995,0.075,OP3,snapshot,,3,2,7838
20631,1,11.781,29.799,10,11,0,6.43941,4.21242,0.1,OP3,scripted,OP3_HARD,3,1,7839
20632,0,13.167,36.036,7,3,0,6.21321,3.48271,0.125,OP3,species,,3,3,7840
20633,1,12.474,29.799,9,5,0,6.7475,4.38653,0.0833333,OP3,scripted,OP3_HARD,3,2,7841
20634,1,10.395,29.799,10,7,0,4.93069,3.72794,0.075,OP3,scripted,OP3_HARD,3,2,7841
20635,0,12.474,31.878,7,3,0,5.44154,3.15578,0.108333,OP3,species,,2,3,7842
20636,1,11.781,33.957,11,3,0,6.65289,3.94589,0.108333,OP3,snapshot,,3,2,7843
20637,0,16.632,40.194,7,8,0,5.86895,3.43409,0.125,OP3,species,,3,3,7844
20638,0,11.781,33.957,13,3,0,4.85912,2.65836,0.108333,OP3,scripted,OP3_HARD,2,3,7845
20639,0,11.088,33.957,6,5,0,5.78649,3.41206,0.0833333,OP3,snapshot,,2,3,7846
20640,1,11.088,31.185,11,10,0,5.77843,4.20667,0.0833333,OP3,scripted,OP3_HARD,3,2,7847
20641,0,12.474,33.264,11,3,0,7.00565,4.83135,0.0833333,OP3,scripted,OP3_HARD,2,3,7847
20642,1,11.088,34.65,19,2,0,5.91889,3.17467,0.125,OP3,snapshot,,3,2,7848
20643,1,15.246,33.957,16,5,0,5.8836,4.09423,0.116667,OP3,scripted,OP3_HARD,3,2,7849
20644,1,15.246,34.65,12,7,0,7.4118,3.93337,0.1,OP3,species,,3,2,7850
20645,0,12.474,32.571,10,3,0,5.65842,3.69042,0.075,OP3,scripted,OP3_HARD,2,3,7851
20646,1,10.395,29.799,12,4,0,4.80515,3.39718,0.15,OP3,scripted,OP3_HARD,3,2,7851
20647,1,11.088,27.72,8,6,0,6.21899,4.02801,0.075,OP3,snapshot,,3,2,7852
20648,1,13.167,32.571,13,9,0,4.68733,3.91946,0.0833333,OP3,snapshot,,3,2,7852
20649,0,11.088,42.273,8,8,0,8.44685,3.70696,0.108333,OP3,scripted,OP3_HARD,2,3,7853
20650,0,11.088,35.343,17,0,0,6.03666,3.76141,0.0916667,OP3,snapshot,,3,3,7854
20651,0,12.474,33.957,5,12,0,5.1463,3.61712,0.1,OP3,snapshot,,2,3,7855
20652,1,13.167,32.571,22,3,0,5.49966,4.15184,0.0916667,OP3,scripted,OP3_HARD,3,2,7856
20653,1,10.395,30.492,7,5,0,5.04018,4.14748,0.0916667,OP3,scripted,OP3_HARD,3,2,7856
20654,1,13.167,35.343,5,1,0,5.41125,2.25717,0.1,OP3,species,,3,2,7857
20655,1,15.246,30.492,8,6,0,6.65266,4.2962,0.108333,OP3,snapshot,,3,2,7858
20656,0,11.781,27.72,8,5,0,6.77765,4.12372,0.108333,OP3,scripted,OP3_HARD,2,3,7859
20657,0,13.86,33.957,5,4,0,6.91493,2.94675,0.125,OP3,scripted,OP3_HARD,2,3,7859
20658,0,12.474,34.65,9,5,0,4.84403,2.97157,0.1,OP3,scripted,OP3_HARD,2,3,7859
20659,1,12.474,29.106,8,3,0,6.26536,3.25879,0.133333,OP3,scripted,OP3_HARD,3,2,7859
20660,1,11.781,29.106,5,2,0,7.65205,4.35522,0.0833333,OP3,species,,3,2,7860
20661,1,12.474,32.571,9,4,0,7.39354,3.34258,0.1,OP3,species,,3,2,7861
20662,1,14.553,40.194,11,1,0,5.25998,4.01597,0.133333,OP3,species,,3,2,7862
20663,0,13.86,33.264,9,3,0,7.1788,3.77612,0.116667,OP3,scripted,OP3_HARD,2,3,7863
20664,1,14.553,36.729,20,5,0,5.83691,3.78771,0.15,OP3,scripted,OP3_HARD,3,2,7863
20665,1,11.781,26.334,11,2,0,6.2965,4.47679,0.075,OP3,snapshot,,3,1,7864
20666,0,11.781,37.422,13,8,0,6.44037,3.38803,0.0833333,OP3,snapshot,,3,3,7865
20667,1,13.86,29.799,14,4,0,7.68043,3.97478,0.108333,OP3,scripted,OP3_HARD,3,1,7866
20668,1,12.474,36.036,4,6,0,4.9218,2.71426,0.1,OP3,species,,3,2,7867
20669,1,13.167,40.194,11,7,0,6.28224,3.92366,0.1,OP3,snapshot,,3,2,7868
20670,1,12.474,35.343,24,5,0,3.48274,3.24191,0.075,OP3,scripted,OP3_HARD,3,2,7869
20671,0,9.702,33.957,9,7,0,7.53608,4.07563,0.1,OP3,scripted,OP3_HARD,2,3,7869
20672,1,11.781,31.185,16,3,0,6.66331,4.02068,0.166667,OP3,scripted,OP3_HARD,3,2,7869
20673,0,15.246,36.036,8,1,0,5.85367,3.44076,0.108333,OP3,scripted,OP3_HARD,2,3,7869
20674,1,11.088,33.264,12,6,0,6.63429,4.20234,0.0833333,OP3,snapshot,,3,2,7870
20675,1,13.167,41.58,25,3,0,5.64275,3.5749,0.166667,OP3,scripted,OP3_HARD,3,2,7871
20676,0,11.781,29.106,7,7,0,5.75649,4.08537,0.075,OP3,species,,2,3,7872
20677,1,11.088,37.422,10,7,0,5.17457,3.11713,0.0833333,OP3,snapshot,,3,2,7873
20678,1,12.474,30.492,16,2,0,7.12917,3.79905,0.0833333,OP3,snapshot,,3,2,7874
20679,1,11.781,34.65,10,7,0,6.01145,2.92939,0.0916667,OP3,species,,3,2,7875
20680,1,12.474,36.036,8,4,0,6.67858,3.71243,0.15,OP3,scripted,OP3_HARD,3,2,7876
20681,1,12.474,33.264,19,5,0,6.9804,3.95592,0.0916667,OP3,scripted,OP3_HARD,3,1,7876
20682,0,11.088,33.264,8,3,0,5.55476,3.53539,0.1,OP3,scripted,OP3_HARD,2,3,7876
20683,1,10.395,43.659,21,12,0,5.37142,3.68412,0.1,OP3,scripted,OP3_HARD,3,2,7876
20684,0,10.395,31.185,4,2,0,7.07521,4.43125,0.108333,OP3,species,,3,3,7877
20685,1,18.018,47.124,11,11,0,5.29124,3.92121,0.15,OP3,snapshot,,3,2,7878
20686,1,10.395,32.571,14,6,0,5.88337,4.12549,0.0833333,OP3,snapshot,,3,2,7879
20687,1,14.553,38.808,15,7,0,6.67709,4.01856,0.141667,OP3,scripted,OP3_HARD,3,2,7880
20688,0,14.553,33.957,14,5,0,7.56248,4.34016,0.1,OP3,scripted,OP3_HARD,2,3,7880
20689,1,12.474,31.185,5,4,0,6.87326,4.45374,0.141667,OP3,scripted,OP3_HARD,3,2,7880
20690,0,10.395,31.878,7,4,0,6.49442,3.40031,0.0833333,OP3,snapshot,,2,3,7881
20691,0,12.474,32.571,7,7,0,6.14174,3.4246,0.116667,OP3,scripted,OP3_HARD,2,3,7882
20692,0,14.553,32.571,10,3,0,5.13266,2.94275,0.0583333,OP3,scripted,OP3_HARD,1,3,7882
20693,1,14.553,36.036,16,5,0,6.00323,4.03986,0.0666667,OP3,snapshot,,3,2,7883
20694,0,13.167,33.264,11,1,0,7.42407,3.92627,0.0916667,OP3,scripted,OP3_HARD,2,3,7884
20695,1,11.781,35.343,20,11,0,6.14144,3.87609,0.1,OP3,snapshot,,3,2,7885
20696,1,12.474,33.264,13,4,0,4.15044,3.56133,0.125,OP3,scripted,OP3_HARD,3,2,7886
20697,1,10.395,29.106,8,6,0,5.298,3.76656,0.0833333,OP3,scripted,OP3_HARD,3,1,7886
20698,1,11.781,30.492,6,3,0,6.90501,4.44764,0.075,OP3,snapshot,,3,2,7887
20699,0,13.167,41.58,13,8,0,6.12809,2.96546,0.075,OP3,scripted,OP3_HARD,2,3,7888
20700,0,12.474,32.571,13,2,0,6.85234,4.33374,0.116667,OP3,scripted,OP3_HARD,2,3,7888
20701,1,11.781,33.957,19,2,0,6.47361,4.05735,0.0666667,OP3,snapshot,,3,2,7889
20702,0,11.088,33.264,8,5,0,6.81832,3.97235,0.133333,OP3,scripted,OP3_HARD,2,3,7890
20703,1,13.167,38.115,10,4,0,5.4705,3.8512,0.0833333,OP3,snapshot,,3,2,7891
20704,1,11.088,31.185,16,9,0,7.71108,4.11668,0.125,OP3,species,,3,2,7892
20705,0,12.474,37.422,10,6,0,4.9718,3.28381,0.1,OP3,snapshot,,2,3,7893
20706,0,13.167,35.343,8,8,0,6.60129,3.58695,0.0916667,OP3,species,,2,3,7894
20707,0,15.246,42.273,16,11,0,4.91637,3.64949,0.116667,OP3,species,,2,3,7894
20708,0,9.702,39.501,13,3,0,5.32364,3.12998,0.0916667,OP3,snapshot,,3,3,7895
20709,1,12.474,33.264,8,4,0,8.33488,4.28308,0.0666667,OP3,snapshot,,3,2,7896
20710,0,14.553,38.115,13,6,0,7.11484,3.21411,0.141667,OP3,scripted,OP3_HARD,2,3,7897
20711,1,9.702,31.185,9,2,0,6.24843,3.87646,0.0916667,OP3,snapshot,,3,2,7898
20712,0,13.167,38.115,7,6,0,6.96511,4.38123,0.158333,OP3,species,,2,3,7899
20713,1,11.781,32.571,16,5,0,5.46545,4.32748,0.108333,OP3,scripted,OP3_HARD,3,2,7900
20714,1,15.246,31.185,8,5,0,7.14733,4.35693,0.05,OP3,scripted,OP3_HARD,3,2,7900
20715,1,11.088,28.413,8,6,0,5.9795,4.54966,0.0666667,OP3,snapshot,,3,1,7901
20716,1,11.088,30.492,26,6,0,4.23298,4.24891,0.108333,OP3,snapshot,,3,2,7902
20717,1,10.395,25.641,5,3,0,6.43243,3.89358,0.0833333,OP3,scripted,OP3_HARD,3,2,7903
20718,1,13.86,27.72,11,4,0,6.88775,4.6017,0.158333,OP3,species,,3,1,7904
20719,0,15.939,42.273,18,12,0,7.88588,4.114,0.116667,OP3,scripted,OP3_HARD,2,3,7905
20720,1,13.86,37.422,11,5,0,5.71654,3.44282,0.141667,OP3,scripted,OP3_HARD,3,2,7905
20721,0,13.167,30.492,2,4,0,4.82173,2.19611,0.1,OP3,scripted,OP3_HARD,2,3,7905
20722,0,10.395,27.72,6,3,0,5.84892,2.7248,0.108333,OP3,species,,2,3,7906
20723,0,11.088,31.878,7,8,0,6.18921,4.95253,0.0916667,OP3,species,,2,3,7906
20724,0,15.246,38.808,15,6,0,7.42139,3.27713,0.141667,OP3,scripted,OP3_HARD,2,3,7907
20725,1,16.632,33.264,7,4,0,6.86028,4.14266,0.1,OP3,snapshot,,3,2,7908
20726,0,11.781,28.413,11,6,0,8.69732,3.64056,0.0916667,OP3,scripted,OP3_HARD,3,3,7909
20727,1,13.86,34.65,4,1,0,6.11418,3.78233,0.0916667,OP3,scripted,OP3_HARD,3,2,7909
20728,0,13.167,32.571,9,5,0,4.62471,2.24974,0.108333,OP3,species,,2,3,7910
20729,0,15.246,31.185,5,2,0,6.44298,3.05655,0.075,OP3,scripted,OP3_HARD,2,3,7911
20730,1,13.167,32.571,19,4,0,5.09073,4.34799,0.0666667,OP3,snapshot,,3,2,7912
20731,1,13.167,36.729,16,7,0,6.3965,4.53495,0.0833333,OP3,snapshot,,3,2,7913
20732,0,12.474,33.957,8,3,0,6.93483,4.52459,0.125,OP3,species,,2,3,7914
20733,1,13.86,31.878,13,1,0,5.99842,3.83693,0.0916667,OP3,species,,3,2,7914
20734,1,12.474,33.957,12,3,0,6.49326,4.25104,0.108333,OP3,snapshot,,3,2,7915
20735,1,14.553,39.501,16,3,0,5.46934,3.85595,0.1,OP3,snapshot,,3,2,7916
20736,0,9.702,31.878,10,3,0,5.04126,2.68297,0.0916667,OP3,snapshot,,2,3,7917
20737,0,9.702,27.027,6,4,0,6.9885,3.80726,0.1,OP3,species,,3,3,7918
20738,1,13.167,31.878,11,4,0,5.34659,3.81618,0.0833333,OP3,species,,3,2,7919
20739,1,15.246,36.729,15,9,0,6.69606,3.4713,0.1,OP3,snapshot,,3,2,7920
20740,0,11.781,38.808,10,2,0,6.40744,3.30696,0.108333,OP3,snapshot,,2,3,7921
20741,1,12.474,31.878,10,9,0,5.75635,3.46456,0.0833333,OP3,scripted,OP3_HARD,3,2,7922
20742,1,13.86,33.957,6,7,0,5.9882,4.51513,0.0916667,OP3,species,,3,2,7923
20743,0,9.009,30.492,9,4,0,6.7436,4.17351,0.116667,OP3,species,,2,3,7924
20744,0,14.553,43.659,7,8,0,5.25933,3.65211,0.05,OP3,snapshot,,2,3,7925
20745,1,15.246,33.264,3,5,0,5.82389,3.72396,0.0833333,OP3,species,,3,2,7926
20746,1,13.167,29.799,9,4,0,7.08952,3.57515,0.15,OP3,snapshot,,3,2,7927
20747,0,9.702,28.413,10,2,0,7.58636,4.32044,0.108333,OP3,snapshot,,2,3,7928
20748,1,13.86,39.501,8,4,0,6.95189,3.18718,0.1,OP3,snapshot,,3,2,7929
20749,1,15.246,30.492,6,5,0,6.61975,4.10363,0.0583333,OP3,snapshot,,3,1,7930
20750,1,11.088,29.799,11,6,0,5.81608,3.63235,0.075,OP3,snapshot,,3,2,7930
20751,1,10.395,29.106,3,6,0,5.28581,3.86897,0.1,OP3,scripted,OP3_HARD,3,2,7931
20752,0,15.246,34.65,7,4,0,4.96474,3.00177,0.0833333,OP3,scripted,OP3_HARD,2,3,7931
20753,0,13.167,29.106,8,6,0,6.30438,3.56017,0.0833333,OP3,scripted,OP3_HARD,2,3,7931
20754,0,11.088,24.948,6,4,0,5.76326,2.90936,0.0833333,OP3,species,,2,3,7932
20755,0,13.86,33.264,6,5,0,6.29103,4.04622,0.108333,OP3,species,,2,3,7933
20756,0,10.395,32.571,9,3,0,8.50207,3.70222,0.075,OP3,species,,2,3,7934
20757,1,13.167,33.264,6,6,0,8.71696,4.21048,0.0916667,OP3,species,,3,2,7935
20758,0,14.553,33.957,9,4,0,5.31993,3.87438,0.116667,OP3,species,,2,3,7935
20759,0,11.088,31.185,3,7,0,4.54384,3.63795,0.133333,OP3,scripted,OP3_HARD,2,3,7936
20760,1,12.474,35.343,16,10,0,6.2227,3.6275,0.075,OP3,snapshot,,3,2,7937
20761,1,13.167,32.571,15,3,0,6.90329,3.28593,0.108333,OP3,scripted,OP3_HARD,3,1,7938
20762,0,11.088,27.027,12,5,0,6.22406,3.74526,0.0666667,OP3,species,,2,3,7939
20763,1,13.167,32.571,14,2,0,5.47987,4.13662,0.0916667,OP3,species,,3,2,7939
20764,0,11.781,28.413,10,1,0,5.16915,3.27765,0.133333,OP3,scripted,OP3_HARD,2,3,7940
20765,1,11.781,30.492,6,5,0,5.33388,3.97853,0.1,OP3,species,,3,2,7941
20766,0,11.781,30.492,5,2,0,7.16166,2.98834,0.0916667,OP3,species,,2,3,7941
20767,1,13.167,36.036,14,4,0,5.40824,3.26959,0.0916667,OP3,species,,3,2,7941
20768,0,12.474,36.036,7,5,0,5.94428,4.2817,0.0916667,OP3,species,,2,3,7941
20769,1,12.474,30.492,5,4,0,6.55497,3.62585,0.0666667,OP3,scripted,OP3_HARD,3,2,7942
20770,1,12.474,34.65,15,5,0,6.46864,3.89169,0.0916667,OP3,snapshot,,3,2,7943
20771,0,11.088,31.878,5,2,0,4.99123,2.43382,0.125,OP3,scripted,OP3_HARD,2,3,7944
20772,0,13.86,33.264,10,2,0,7.53877,4.37593,0.108333,OP3,scripted,OP3_HARD,2,3,7944
20773,1,16.632,31.185,7,4,0,7.65405,3.91576,0.133333,OP3,species,,3,2,7945
20774,0,11.088,27.72,13,4,0,7.94461,5.047,0.0916667,OP3,scripted,OP3_HARD,3,3,7946
20775,1,13.167,33.264,14,2,0,5.84365,4.0306,0.075,OP3,snapshot,,3,2,7947
20776,0,14.553,33.957,6,2,0,6.81408,3.98284,0.0833333,OP3,scripted,OP3_HARD,2,3,7948
20777,1,11.781,30.492,9,6,0,6.76992,3.79509,0.116667,OP3,snapshot,,3,2,7949
20778,1,15.246,37.422,13,13,0,6.18594,3.1928,0.0916667,OP3,snapshot,,3,2,7950
20779,1,11.781,32.571,11,2,0,7.02335,3.98392,0.133333,OP3,scripted,OP3_HARD,3,2,7951
20780,1,17.325,42.273,16,11,0,7.65092,3.83894,0.108333,OP3,scripted,OP3_HARD,3,2,7951
20781,0,13.167,29.106,5,5,0,4.03046,2.83901,0.075,OP3,species,,2,3,7952
20782,1,13.167,29.106,5,3,0,7.53101,4.18691,0.108333,OP3,species,,3,1,7953
20783,0,13.167,33.957,6,7,0,6.11288,3.90042,0.116667,OP3,scripted,OP3_HARD,2,3,7954
20784,0,11.088,38.115,10,2,0,7.65959,5.02233,0.116667,OP3,species,,2,3,7955
20785,0,11.088,31.878,12,6,0,5.70119,3.90462,0.0916667,OP3,scripted,OP3_HARD,1,3,7956
20786,1,14.553,37.422,8,7,0,7.48937,3.49653,0.116667,OP3,species,,3,2,7957
20787,0,14.553,35.343,11,6,0,6.92321,4.0355,0.108333,OP3,scripted,OP3_HARD,2,3,7958
20788,1,9.702,31.878,12,4,0,6.81589,3.97706,0.075,OP3,snapshot,,3,2,7959
20789,0,12.474,38.115,13,6,0,6.02097,3.71187,0.0916667,OP3,snapshot,,3,3,7960
20790,1,13.86,31.878,21,6,0,6.83373,3.77502,0.0833333,OP3,scripted,OP3_HARD,3,2,7961
20791,1,11.088,30.492,13,1,0,6.63788,3.56626,0.05,OP3,scripted,OP3_HARD,3,2,7961
20792,1,11.088,29.799,19,8,0,6.89018,3.45821,0.0916667,OP3,snapshot,,3,2,7962
20793,0,13.167,29.106,5,4,0,6.89751,4.42702,0.075,OP3,scripted,OP3_HARD,2,3,7963
20794,1,14.553,36.036,17,10,0,6.01886,4.066,0.0833333,OP3,snapshot,,3,2,7964
20795,0,13.86,33.957,13,7,0,5.35733,2.55468,0.141667,OP3,scripted,OP3_HARD,2,3,7965
20796,1,11.088,35.343,9,4,0,6.05316,3.51786,0.0833333,OP3,species,,3,2,7966
20797,0,11.781,37.422,10,10,0,5.25216,2.51633,0.075,OP3,snapshot,,3,3,7967
20798,0,10.395,36.036,19,8,0,6.57193,3.02557,0.0916667,OP3,snapshot,,2,3,7968
20799,0,11.781,37.422,11,8,0,6.47875,3.64296,0.0833333,OP3,snapshot,,3,3,7969
20800,1,11.781,40.887,19,8,0,6.37473,3.79357,0.0833333,OP3,snapshot,,3,2,7970
20801,1,13.86,32.571,6,1,0,5.91556,2.93442,0.125,OP3,species,,3,1,7971
20802,1,11.781,31.878,3,1,0,6.55261,3.59999,0.0916667,OP3,species,,3,2,7971
20803,1,12.474,33.264,10,6,0,6.07622,4.4876,0.125,OP3,scripted,OP3_HARD,3,1,7972
20804,0,11.088,35.343,22,11,0,5.49438,4.35961,0.0666667,OP3,snapshot,,2,3,7973
20805,1,11.781,36.036,10,12,0,6.91696,3.95817,0.0916667,OP3,snapshot,,3,2,7974
20806,0,12.474,35.343,10,0,0,6.07302,4.3476,0.125,OP3,scripted,OP3_HARD,3,3,7975
20807,0,11.781,29.106,8,4,0,6.77273,3.56156,0.1,OP3,scripted,OP3_HARD,2,3,7975
20808,1,10.395,33.264,15,6,0,5.49512,4.73489,0.1,OP3,scripted,OP3_HARD,3,2,7975
20809,0,11.088,31.185,7,6,0,6.2507,4.47991,0.0833333,OP3,snapshot,,2,3,7976
20810,0,11.088,36.729,12,4,0,6.43357,3.48643,0.075,OP3,snapshot,,2,3,7977
20811,0,15.939,42.273,8,2,0,5.25809,3.21388,0.125,OP3,species,,2,3,7978
20812,0,13.86,29.106,6,4,0,5.48291,3.07417,0.108333,OP3,scripted,OP3_HARD,2,3,7979
20813,0,13.167,36.036,9,7,0,3.8705,2.34436,0.0916667,OP3,species,,3,3,7980
20814,0,13.167,32.571,4,4,0,7.14996,4.07347,0.125,OP3,species,,2,3,7980
20815,1,13.167,33.264,13,3,0,6.25731,4.13109,0.125,OP3,snapshot,,3,2,7981
20816,0,11.088,31.878,3,5,0,4.35128,3.01901,0.15,OP3,scripted,OP3_HARD,2,3,7982
20817,0,11.781,25.641,12,3,0,6.38663,3.83169,0.0916667,OP3,species,,2,3,7983
20818,0,15.246,33.264,5,5,0,6.66951,4.08778,0.108333,OP3,scripted,OP3_HARD,2,3,7984
20819,0,12.474,32.571,8,3,0,4.68775,2.29207,0.125,OP3,species,,2,3,7985
20820,0,11.088,42.273,21,7,0,7.11446,4.42398,0.158333,OP3,scripted,OP3_HARD,2,3,7986
