opponent,map,episode_index,episode_seed,cell_seed,z_router,log_prob,ep_return,forced_return_z0,forced_return_z1,forced_return_z2,forced_return_z3,V_z0,V_z1,V_z2,V_z3,V_selected,mean_z_return,online_advantage,oracle_advantage,oracle_best_z,critic_best_z
OP9,map_b,51,1093,1042,1,-1.308199405670166,-4.4093098640441895,-0.8809583783149719,-4.4093098640441895,-2.263906717300415,-10.8171968460083,-1.1924240589141846,-1.1953458786010742,-1.2343950271606445,-1.2188959121704102,-1.1953458786010742,-4.592843055725098,-3.2139639854431152,0.1835331916809082,0,0
OP9,map_b,52,1094,1042,1,-1.3121718168258667,-1.5230252742767334,-0.8475915193557739,-1.5230252742767334,-2.056989908218384,-2.940493583679199,-1.2175960540771484,-1.1610639095306396,-1.156728982925415,-1.221705436706543,-1.1610639095306396,-1.8420250415802002,-0.36196136474609375,0.3189997673034668,0,2
OP9,map_b,53,1095,1042,1,-1.317626953125,-1.3946071863174438,-3.4684596061706543,-1.3946071863174438,-8.437676429748535,-2.6351020336151123,-1.2423174381256104,-1.1585640907287598,-1.3014812469482422,-1.2808349132537842,-1.1585640907287598,-3.983961343765259,-0.23604309558868408,2.5893540382385254,1,1
OP9,map_b,54,1096,1042,1,-1.3165868520736694,-1.530020833015442,-2.0893938541412354,-1.530020833015442,-1.3522971868515015,-2.140375852584839,-1.2411761283874512,-1.0901083946228027,-1.1981475353240967,-1.2664995193481445,-1.0901083946228027,-1.778022050857544,-0.43991243839263916,0.24800121784210205,2,1
OP9,map_b,55,1097,1042,1,-1.3073582649230957,-1.8972256183624268,-2.118098258972168,-1.8972256183624268,-4.644394874572754,-1.6415793895721436,-1.3343009948730469,-1.3223962783813477,-1.3662223815917969,-1.3493361473083496,-1.3223962783813477,-2.575324535369873,-0.5748293399810791,0.6780989170074463,3,1
OP9,map_b,56,1098,1042,1,-1.3050283193588257,-1.4888275861740112,-3.187236785888672,-1.4888275861740112,-2.4754457473754883,-7.062095642089844,-1.3464438915252686,-1.3258464336395264,-1.393676519393921,-1.3830299377441406,-1.3258464336395264,-3.553401470184326,-0.16298115253448486,2.0645737648010254,1,1
OP9,map_b,57,1099,1042,1,-1.3044575452804565,-7.426769256591797,-7.32398796081543,-7.426769256591797,-3.8274049758911133,-6.1106085777282715,-1.2322728633880615,-1.2344012260437012,-1.3191750049591064,-1.244690179824829,-1.2344012260437012,-6.1721930503845215,-6.192368030548096,-1.2545762062072754,2,0
OP9,map_b,58,1100,1042,1,-1.3242404460906982,-4.299010276794434,-1.4423502683639526,-4.299010276794434,-5.604740619659424,-0.7347975969314575,-1.125345230102539,-1.0180399417877197,-1.1987130641937256,-1.154775619506836,-1.0180399417877197,-3.0202248096466064,-3.280970335006714,-1.2787854671478271,3,1
OP9,map_b,59,1101,1042,1,-1.3283072710037231,-3.080653429031372,-1.2938979864120483,-3.080653429031372,-3.638082981109619,-4.875679969787598,-1.4299275875091553,-1.317420244216919,-1.3737196922302246,-1.407541275024414,-1.317420244216919,-3.222078561782837,-1.7632331848144531,0.14142513275146484,0,1
OP9,map_b,60,1102,1042,1,-1.316399335861206,-10.891378402709961,-0.7013484835624695,-10.891378402709961,-2.8881335258483887,-1.2701044082641602,-1.2587802410125732,-1.1058733463287354,-1.2317070960998535,-1.2918810844421387,-1.1058733463287354,-3.9377410411834717,-9.785505294799805,-6.95363712310791,0,1
OP9,map_b,61,1103,1042,1,-1.313896894454956,-2.3960111141204834,-2.408590078353882,-2.3960111141204834,-3.4397387504577637,-0.2153274267911911,-1.4575092792510986,-1.291053295135498,-1.392730951309204,-1.461031198501587,-1.291053295135498,-2.1149168014526367,-1.1049578189849854,-0.2810943126678467,3,1
OP9,map_b,62,1104,1042,1,-1.308468222618103,-3.629622459411621,-4.443068504333496,-3.629622459411621,-0.8184871077537537,-1.6204780340194702,-1.590850830078125,-1.4063453674316406,-1.5642001628875732,-1.574089527130127,-1.4063453674316406,-2.6279139518737793,-2.2232770919799805,-1.0017085075378418,2,1
OP9,map_b,63,1105,1042,1,-1.3037190437316895,-1.9219998121261597,-11.470245361328125,-1.9219998121261597,-5.118470191955566,-1.1786322593688965,-1.1322870254516602,-1.093775749206543,-1.2167928218841553,-1.1128201484680176,-1.093775749206543,-4.922337055206299,-0.8282240629196167,3.0003371238708496,3,1
OP9,map_b,64,1106,1042,1,-1.3023605346679688,-10.880599975585938,-5.584390640258789,-10.880599975585938,-7.928778648376465,-6.792300701141357,-1.333165168762207,-1.3277511596679688,-1.4174318313598633,-1.3309249877929688,-1.3277511596679688,-7.796517372131348,-9.552848815917969,-3.08408260345459,0,1
OP9,map_b,65,1107,1042,1,-1.3189451694488525,-5.049487590789795,-2.673543691635132,-5.049487590789795,-6.636010646820068,-9.795735359191895,-1.2035493850708008,-1.0729186534881592,-1.1405775547027588,-1.2405424118041992,-1.0729186534881592,-6.038694381713867,-3.9765689373016357,0.9892067909240723,0,1
OP9,map_b,66,1108,1042,1,-1.311951994895935,-2.419795513153076,-3.031294584274292,-2.419795513153076,-5.943446636199951,-3.8049733638763428,-1.4888246059417725,-1.397031307220459,-1.5663280487060547,-1.6118590831756592,-1.397031307220459,-3.799877643585205,-1.0227642059326172,1.380082130432129,1,1
OP9,map_b,67,1109,1042,1,-1.3081105947494507,-7.700621604919434,-6.349123001098633,-7.700621604919434,-7.415195941925049,-6.462272644042969,-1.0374388694763184,-1.0308500528335571,-1.0914435386657715,-0.9963415265083313,-1.0308500528335571,-6.9818034172058105,-6.669771671295166,-0.718818187713623,0,3
OP9,map_b,68,1110,1042,1,-1.3059083223342896,-0.3271087110042572,-4.665112495422363,-0.3271087110042572,-0.4311380982398987,-2.1982991695404053,-1.423370122909546,-1.4389324188232422,-1.4753899574279785,-1.4266135692596436,-1.4389324188232422,-1.9054145812988281,1.1118236780166626,1.5783058404922485,1,0
OP9,map_b,69,1111,1042,1,-1.301516056060791,-2.0294296741485596,-2.4031639099121094,-2.0294296741485596,-0.8630081415176392,-2.1494688987731934,-1.4191699028015137,-1.471874713897705,-1.5744035243988037,-1.4484777450561523,-1.471874713897705,-1.8612675666809082,-0.5575549602508545,-0.16816210746765137,2,0
OP9,map_b,70,1112,1042,1,-1.3098326921463013,-4.347628116607666,-0.4320787191390991,-4.347628116607666,-0.38638150691986084,-2.1534180641174316,-1.0601089000701904,-1.0753002166748047,-1.1284615993499756,-1.0589380264282227,-1.0753002166748047,-1.8298766613006592,-3.2723278999328613,-2.517751455307007,2,3
OP9,map_b,71,1113,1042,1,-1.3091249465942383,-1.6183242797851562,-0.9761738777160645,-1.6183242797851562,-1.6925297975540161,-1.0237451791763306,-1.0308187007904053,-0.9510113596916199,-1.0653941631317139,-1.011160135269165,-0.9510113596916199,-1.327693223953247,-0.6673129200935364,-0.2906310558319092,0,1
OP9,map_b,72,1114,1042,1,-1.3060911893844604,-2.94865345954895,-7.286045074462891,-2.94865345954895,-2.4831595420837402,-9.662623405456543,-1.1125800609588623,-1.1281545162200928,-1.1871299743652344,-1.1065149307250977,-1.1281545162200928,-5.595120429992676,-1.8204989433288574,2.6464669704437256,2,3
OP9,map_b,73,1115,1042,1,-1.3093093633651733,-4.00623083114624,-1.692739725112915,-4.00623083114624,-0.5712817311286926,-7.945861339569092,-1.3929569721221924,-1.371063232421875,-1.422523021697998,-1.4203219413757324,-1.371063232421875,-3.5540285110473633,-2.6351675987243652,-0.45220232009887695,2,1
OP9,map_b,74,1116,1042,1,-1.308990478515625,-1.8740507364273071,-2.494189977645874,-1.8740507364273071,-1.3549811840057373,-2.283247709274292,-1.083052635192871,-1.0002620220184326,-1.1116538047790527,-1.0763046741485596,-1.0002620220184326,-2.001617431640625,-0.8737887144088745,0.12756669521331787,2,1
OP9,map_b,75,1117,1042,1,-1.3099956512451172,-2.3995072841644287,-7.243507385253906,-2.3995072841644287,-2.1076714992523193,-2.317941188812256,-1.0759804248809814,-0.9759964346885681,-1.1370372772216797,-1.0905442237854004,-0.9759964346885681,-3.5171570777893066,-1.4235107898712158,1.117649793624878,2,1
OP9,map_b,76,1118,1042,1,-1.3012347221374512,-2.2345831394195557,-1.8091508150100708,-2.2345831394195557,-3.1302151679992676,-1.9892774820327759,-1.2993991374969482,-1.2906064987182617,-1.3955190181732178,-1.3261258602142334,-1.2906064987182617,-2.290806770324707,-0.943976640701294,0.05622363090515137,0,1
OP9,map_b,77,1119,1042,1,-1.3065656423568726,-0.5642713904380798,-3.956400156021118,-0.5642713904380798,-1.4585593938827515,-8.487783432006836,-1.447216272354126,-1.4122679233551025,-1.5061049461364746,-1.5250499248504639,-1.4122679233551025,-3.616753578186035,0.8479965329170227,3.0524821281433105,1,1
OP9,map_b,78,1120,1042,1,-1.3101540803909302,-4.403667449951172,-4.515779495239258,-4.403667449951172,-2.2157373428344727,-4.1285295486450195,-1.192725658416748,-1.1381735801696777,-1.1993014812469482,-1.2258937358856201,-1.1381735801696777,-3.8159284591674805,-3.265493869781494,-0.5877389907836914,2,1
OP9,map_b,79,1121,1042,1,-1.3155266046524048,-6.206064224243164,-1.4393805265426636,-6.206064224243164,-1.7523887157440186,-0.7867984175682068,-1.0921204090118408,-0.9817889332771301,-1.203404188156128,-1.1259040832519531,-0.9817889332771301,-2.5461580753326416,-5.2242751121521,-3.6599061489105225,3,1
OP9,map_b,80,1122,1042,1,-1.313713788986206,-1.197604775428772,-1.728253960609436,-1.197604775428772,-1.1414984464645386,-5.184385299682617,-1.271958351135254,-1.28129243850708,-1.2294938564300537,-1.3149292469024658,-1.28129243850708,-2.3129355907440186,0.0836876630783081,1.1153308153152466,2,2
OP9,map_b,81,1123,1042,1,-1.3041242361068726,-5.176990509033203,-7.959141254425049,-5.176990509033203,-3.8695037364959717,-0.35077476501464844,-1.2377827167510986,-1.270150899887085,-1.372544527053833,-1.3068196773529053,-1.270150899887085,-4.339102268218994,-3.906839609146118,-0.837888240814209,3,0
OP9,map_b,82,1124,1042,1,-1.3042042255401611,-8.683897018432617,-2.0649757385253906,-8.683897018432617,-0.10586651414632797,-5.034603118896484,-1.0383068323135376,-0.994226336479187,-1.086150884628296,-0.9822964072227478,-0.994226336479187,-3.9723355770111084,-7.689670562744141,-4.71156120300293,2,3
OP9,map_b,83,1125,1042,1,-1.3053760528564453,-2.3515846729278564,-2.185243606567383,-2.3515846729278564,-1.5822120904922485,-0.7941361665725708,-1.2931396961212158,-1.323380947113037,-1.3831896781921387,-1.3321056365966797,-1.323380947113037,-1.728294014930725,-1.0282037258148193,-0.6232906579971313,3,0
OP9,map_b,84,1126,1042,1,-1.31503427028656,-0.47646740078926086,-3.7347519397735596,-0.47646740078926086,-8.1636381149292,-0.16835293173789978,-1.2665467262268066,-1.1415009498596191,-1.2727510929107666,-1.3063240051269531,-1.1415009498596191,-3.1358025074005127,0.6650335788726807,2.659335136413574,3,1
OP9,map_b,85,1127,1042,1,-1.3203272819519043,-4.601861000061035,-1.1269789934158325,-4.601861000061035,-1.1838902235031128,-1.467423677444458,-1.2624588012695312,-1.2279307842254639,-1.257397174835205,-1.281726360321045,-1.2279307842254639,-2.095038414001465,-3.3739302158355713,-2.5068225860595703,0,1
OP9,map_b,86,1128,1042,1,-1.3090848922729492,-0.9728475213050842,0.12627612054347992,-0.9728475213050842,-1.6811691522598267,-0.5246086120605469,-1.5067861080169678,-1.3244507312774658,-1.4673516750335693,-1.5113167762756348,-1.3244507312774658,-0.763087272644043,0.3516032099723816,-0.20976024866104126,0,1
OP9,map_b,87,1129,1042,1,-1.3050974607467651,-1.5772016048431396,-0.6520887613296509,-1.5772016048431396,-3.1164064407348633,-1.1902838945388794,-1.16786789894104,-1.1397321224212646,-1.2373645305633545,-1.15980863571167,-1.1397321224212646,-1.6339951753616333,-0.437469482421875,0.05679357051849365,0,1
OP9,map_b,88,1130,1042,1,-1.3096052408218384,-1.8333981037139893,-1.7342199087142944,-1.8333981037139893,-1.1339067220687866,-1.5487451553344727,-1.240675449371338,-1.1742792129516602,-1.2393906116485596,-1.2933332920074463,-1.1742792129516602,-1.5625674724578857,-0.6591188907623291,-0.2708306312561035,2,1
OP9,map_b,89,1131,1042,1,-1.3051496744155884,-6.426248073577881,-2.3945467472076416,-6.426248073577881,-0.6253209710121155,-0.4798177182674408,-1.2287297248840332,-1.2456810474395752,-1.330944538116455,-1.2560148239135742,-1.2456810474395752,-2.4814834594726562,-5.180566787719727,-3.9447646141052246,3,0
OP9,map_b,90,1132,1042,1,-1.3246724605560303,-1.1892812252044678,-1.0685534477233887,-1.1892812252044678,-2.689155340194702,-1.6997935771942139,-1.282078742980957,-1.1794400215148926,-1.2945091724395752,-1.278001308441162,-1.1794400215148926,-1.661695957183838,-0.009841203689575195,0.4724147319793701,0,1
OP9,map_b,91,1133,1042,1,-1.3088706731796265,-5.849791526794434,-2.183361291885376,-5.849791526794434,-2.151184320449829,-2.2287113666534424,-1.3851337432861328,-1.266695261001587,-1.3667802810668945,-1.3774969577789307,-1.266695261001587,-3.103261947631836,-4.583096504211426,-2.7465295791625977,2,1
OP9,map_b,92,1134,1042,1,-1.3135883808135986,-0.6403462886810303,-10.521955490112305,-0.6403462886810303,-0.3404962122440338,-3.7397820949554443,-1.0256800651550293,-0.9283791184425354,-1.1051015853881836,-1.0323433876037598,-0.9283791184425354,-3.81064510345459,0.2880328297615051,3.1702988147735596,2,1
OP9,map_b,93,1135,1042,1,-1.3048943281173706,-4.532196521759033,-3.1482884883880615,-4.532196521759033,-2.62967848777771,-18.11504364013672,-1.2446331977844238,-1.254755973815918,-1.3143835067749023,-1.277916431427002,-1.254755973815918,-7.106301784515381,-3.2774405479431152,2.5741052627563477,2,0
OP9,map_b,94,1136,1042,1,-1.3167688846588135,-0.9691112041473389,-2.519698143005371,-0.9691112041473389,-3.3025670051574707,-2.66662335395813,-1.0959303379058838,-1.011218547821045,-1.206183671951294,-1.119882345199585,-1.011218547821045,-2.364499807357788,0.042107343673706055,1.3953886032104492,1,1
OP9,map_b,95,1137,1042,1,-1.312827229499817,-1.3931183815002441,-0.661095380783081,-1.3931183815002441,-0.7634280323982239,-1.5288712978363037,-1.0229368209838867,-0.9951997399330139,-1.0753116607666016,-1.0027754306793213,-0.9951997399330139,-1.0866281986236572,-0.3979186415672302,-0.3064901828765869,0,1
OP9,map_b,96,1138,1042,1,-1.3116090297698975,-1.2575026750564575,-1.96077299118042,-1.2575026750564575,-9.472721099853516,-8.262133598327637,-1.4441876411437988,-1.327718734741211,-1.5081257820129395,-1.5462243556976318,-1.327718734741211,-5.238282203674316,0.07021605968475342,3.9807796478271484,1,1
OP9,map_b,97,1139,1042,1,-1.3077223300933838,-0.1648622751235962,-3.1170408725738525,-0.1648622751235962,-1.976637840270996,-10.25934886932373,-1.0946044921875,-1.0588622093200684,-1.1362481117248535,-1.070336103439331,-1.0588622093200684,-3.879472494125366,0.8939999341964722,3.7146100997924805,1,1
OP9,map_b,98,1140,1042,1,-1.3082040548324585,-1.9889729022979736,-5.453501224517822,-1.9889729022979736,-5.008401393890381,-1.6651653051376343,-1.3371775150299072,-1.317948818206787,-1.3584215641021729,-1.4088644981384277,-1.317948818206787,-3.52901029586792,-0.6710240840911865,1.5400373935699463,3,1
OP9,map_b,99,1141,1042,1,-1.3086055517196655,-2.2594010829925537,-5.404284477233887,-2.2594010829925537,-4.922825813293457,-7.647818088531494,-1.355983018875122,-1.3033819198608398,-1.3903121948242188,-1.404449701309204,-1.3033819198608398,-5.058582305908203,-0.9560191631317139,2.7991812229156494,1,1
OP9,map_b_split_lane_v2,0,1142,1142,1,-1.3050901889801025,-1.1369158029556274,-0.3752347528934479,-1.1369158029556274,-4.86297082901001,-3.832211494445801,-1.2037687301635742,-1.2221870422363281,-1.2933876514434814,-1.2205116748809814,-1.2221870422363281,-2.551833152770996,0.08527123928070068,1.4149173498153687,0,0
OP9,map_b_split_lane_v2,1,1143,1142,1,-1.3130420446395874,-3.0425477027893066,-2.0209460258483887,-3.0425477027893066,-0.2699052691459656,-2.2595200538635254,-1.0697760581970215,-0.9762345552444458,-1.1526315212249756,-1.0779521465301514,-0.9762345552444458,-1.898229718208313,-2.0663132667541504,-1.1443179845809937,2,1
OP9,map_b_split_lane_v2,2,1144,1142,1,-1.3108700513839722,-1.6012462377548218,-5.140591621398926,-1.6012462377548218,-3.274138927459717,-1.849382758140564,-1.8494977951049805,-1.8832037448883057,-1.9127953052520752,-1.8993310928344727,-1.8832037448883057,-2.9663398265838623,0.2819575071334839,1.3650935888290405,1,0
OP9,map_b_split_lane_v2,3,1145,1142,1,-1.3069835901260376,-2.458136558532715,-1.4905660152435303,-2.458136558532715,-2.031485080718994,-0.8107678890228271,-1.1072332859039307,-1.0997538566589355,-1.1414117813110352,-1.0703890323638916,-1.0997538566589355,-1.6977388858795166,-1.3583827018737793,-0.7603976726531982,3,3
OP9,map_b_split_lane_v2,4,1146,1142,1,-1.3093267679214478,-2.7088582515716553,-1.5271953344345093,-2.7088582515716553,-1.0311788320541382,-1.0903187990188599,-1.0778932571411133,-1.0047779083251953,-1.1813457012176514,-1.1000635623931885,-1.0047779083251953,-1.5893877744674683,-1.70408034324646,-1.119470477104187,2,1
OP9,map_b_split_lane_v2,5,1147,1142,1,-1.3078523874282837,-0.12208240479230881,-4.137671947479248,-0.12208240479230881,-1.4686062335968018,-0.23140141367912292,-1.4013245105743408,-1.2059063911437988,-1.354072093963623,-1.3694231510162354,-1.2059063911437988,-1.4899404048919678,1.0838240385055542,1.3678580522537231,1,1
OP9,map_b_split_lane_v2,6,1148,1142,1,-1.3020079135894775,-1.4225343465805054,-0.8681232929229736,-1.4225343465805054,-2.2273499965667725,-0.6370557546615601,-1.1725513935089111,-1.154167652130127,-1.2462646961212158,-1.1517183780670166,-1.154167652130127,-1.288765788078308,-0.2683666944503784,-0.13376855850219727,3,3
OP9,map_b_split_lane_v2,7,1149,1142,1,-1.3151808977127075,-3.244755744934082,-2.8711624145507812,-3.244755744934082,-6.33434534072876,-0.5342680215835571,-1.1390187740325928,-1.0513169765472412,-1.2357819080352783,-1.1515841484069824,-1.0513169765472412,-3.2461330890655518,-2.193438768386841,0.0013773441314697266,3,1
OP9,map_b_split_lane_v2,8,1150,1142,1,-1.3020583391189575,-1.3865498304367065,-0.7284228801727295,-1.3865498304367065,-0.17305415868759155,-0.7815477252006531,-1.3868050575256348,-1.4301934242248535,-1.5196666717529297,-1.3977696895599365,-1.4301934242248535,-0.7673936486244202,0.04364359378814697,-0.6191561818122864,2,0
OP9,map_b_split_lane_v2,9,1151,1142,1,-1.3085322380065918,-1.301285743713379,-7.1363911628723145,-1.301285743713379,-1.3662798404693604,-0.9364694356918335,-1.1988463401794434,-1.2092196941375732,-1.229254961013794,-1.2153968811035156,-1.2092196941375732,-2.6851065158843994,-0.09206604957580566,1.3838207721710205,3,0
OP9,map_b_split_lane_v2,10,1152,1142,1,-1.3113453388214111,-1.400469183921814,-1.7331020832061768,-1.400469183921814,-9.380582809448242,-4.008223056793213,-1.219254970550537,-1.229947805404663,-1.3277409076690674,-1.2873125076293945,-1.229947805404663,-4.130594253540039,-0.17052137851715088,2.7301249504089355,1,0
OP9,map_b_split_lane_v2,11,1153,1142,1,-1.3053169250488281,-0.8826603889465332,-2.112950325012207,-0.8826603889465332,-1.496150255203247,-0.3878181278705597,-1.3371479511260986,-1.3364934921264648,-1.3876001834869385,-1.4163644313812256,-1.3364934921264648,-1.2198948860168457,0.45383310317993164,0.3372344970703125,3,1
OP9,map_b_split_lane_v2,12,1154,1142,1,-1.3065664768218994,-2.172037363052368,-0.9331009984016418,-2.172037363052368,-1.6349984407424927,-0.6637793183326721,-1.3999853134155273,-1.3452415466308594,-1.4461896419525146,-1.4541690349578857,-1.3452415466308594,-1.350978970527649,-0.8267958164215088,-0.8210583925247192,3,1
OP9,map_b_split_lane_v2,13,1155,1142,1,-1.31696355342865,-0.8826883435249329,-5.133522987365723,-0.8826883435249329,-5.687330722808838,-3.5522077083587646,-1.3608052730560303,-1.2359044551849365,-1.3271217346191406,-1.3953804969787598,-1.2359044551849365,-3.8139376640319824,0.35321611166000366,2.9312493801116943,1,1
OP9,map_b_split_lane_v2,14,1156,1142,1,-1.302159309387207,-9.75278377532959,-0.7786509394645691,-9.75278377532959,-1.6166934967041016,-0.4989182949066162,-1.226806640625,-1.2295725345611572,-1.3259592056274414,-1.2107841968536377,-1.2295725345611572,-3.16176176071167,-8.523211479187012,-6.59102201461792,3,3
OP9,map_b_split_lane_v2,15,1157,1142,1,-1.306300401687622,-0.018580125644803047,-0.19385455548763275,-0.018580125644803047,0.19821082055568695,-1.1940371990203857,-1.020318865776062,-0.9450297355651855,-1.0732057094573975,-0.9540076851844788,-0.9450297355651855,-0.30206525325775146,0.9264495968818665,0.2834851145744324,2,1
OP9,map_b_split_lane_v2,16,1158,1142,1,-1.302919864654541,-2.399183511734009,-1.707745909690857,-2.399183511734009,-2.8452329635620117,-0.21096253395080566,-1.437474250793457,-1.38844895362854,-1.5031347274780273,-1.523829460144043,-1.38844895362854,-1.7907812595367432,-1.0107345581054688,-0.6084022521972656,3,1
OP9,map_b_split_lane_v2,17,1159,1142,1,-1.3111110925674438,-8.38089656829834,-6.25266170501709,-8.38089656829834,-4.255740642547607,-2.344726800918579,-1.1946399211883545,-1.139228343963623,-1.2017335891723633,-1.2497410774230957,-1.139228343963623,-5.308506488800049,-7.241668224334717,-3.072390079498291,3,1
OP9,map_b_split_lane_v2,18,1160,1142,1,-1.3041682243347168,-3.6893560886383057,-2.7431066036224365,-3.6893560886383057,-3.5214319229125977,-2.7624387741088867,-1.1723427772521973,-1.1676185131072998,-1.2570791244506836,-1.1957316398620605,-1.1676185131072998,-3.1790833473205566,-2.521737575531006,-0.510272741317749,0,1
OP9,map_b_split_lane_v2,19,1161,1142,1,-1.3054141998291016,-2.1920366287231445,-1.3999276161193848,-2.1920366287231445,-0.5127983093261719,-3.0106661319732666,-1.3981313705444336,-1.3881735801696777,-1.4676156044006348,-1.40557861328125,-1.3881735801696777,-1.7788572311401367,-0.8038630485534668,-0.4131793975830078,2,1
OP9,map_b_split_lane_v2,20,1162,1142,1,-1.3038243055343628,-5.590099811553955,-3.2180979251861572,-5.590099811553955,-8.073925018310547,-7.303114891052246,-1.290555715560913,-1.3360636234283447,-1.418668270111084,-1.3174960613250732,-1.3360636234283447,-6.046309471130371,-4.254035949707031,0.456209659576416,0,0
OP9,map_b_split_lane_v2,21,1163,1142,1,-1.3257206678390503,-5.184080600738525,-0.35309162735939026,-5.184080600738525,-1.428082823753357,-0.16714054346084595,-1.2746798992156982,-1.1930418014526367,-1.308696985244751,-1.2822265625,-1.1930418014526367,-1.7830989360809326,-3.9910387992858887,-3.4009816646575928,3,1
OP9,map_b_split_lane_v2,22,1164,1142,1,-1.3128552436828613,-0.2178351879119873,-3.6144752502441406,-0.2178351879119873,0.02304549515247345,-0.2613863945007324,-1.1740705966949463,-1.144897222518921,-1.1274802684783936,-1.182833194732666,-1.144897222518921,-1.017662763595581,0.9270620346069336,0.7998275756835938,2,2
OP9,map_b_split_lane_v2,23,1165,1142,1,-1.304693579673767,-2.2313523292541504,-1.868247628211975,-2.2313523292541504,-0.8149775862693787,-2.6267380714416504,-1.3939988613128662,-1.4532928466796875,-1.5125176906585693,-1.4420053958892822,-1.4532928466796875,-1.8853288888931274,-0.7780594825744629,-0.34602344036102295,2,0
OP9,map_b_split_lane_v2,24,1166,1142,1,-1.3083622455596924,-2.7953529357910156,-2.8427274227142334,-2.7953529357910156,-1.7637978792190552,-2.73671817779541,-1.3135979175567627,-1.2001242637634277,-1.346755027770996,-1.3784353733062744,-1.2001242637634277,-2.534649133682251,-1.595228672027588,-0.26070380210876465,2,1
OP9,map_b_split_lane_v2,25,1167,1142,1,-1.3159888982772827,-1.3567192554473877,-2.168203115463257,-1.3567192554473877,-2.078861713409424,-1.5537968873977661,-1.1099135875701904,-1.0226106643676758,-1.2131953239440918,-1.1360418796539307,-1.0226106643676758,-1.7893952131271362,-0.3341085910797119,0.43267595767974854,1,1
OP9,map_b_split_lane_v2,26,1168,1142,1,-1.304607629776001,-1.675157070159912,-4.075141906738281,-1.675157070159912,-11.139220237731934,-1.3575584888458252,-1.207902431488037,-1.1884770393371582,-1.3204619884490967,-1.2478835582733154,-1.1884770393371582,-4.561769485473633,-0.4866800308227539,2.8866124153137207,3,1
OP9,map_b_split_lane_v2,27,1169,1142,1,-1.3063381910324097,-5.026477813720703,-2.8084824085235596,-5.026477813720703,-2.661892890930176,-0.4355017840862274,-1.1526458263397217,-1.150041103363037,-1.2124264240264893,-1.198946475982666,-1.150041103363037,-2.733088731765747,-3.876436710357666,-2.293389081954956,3,1
OP9,map_b_split_lane_v2,28,1170,1142,1,-1.3041566610336304,-2.5235533714294434,-7.655505657196045,-2.5235533714294434,-0.14171338081359863,-8.15160846710205,-1.182504415512085,-1.1668548583984375,-1.255394458770752,-1.167233943939209,-1.1668548583984375,-4.618095397949219,-1.3566985130310059,2.0945420265197754,2,1
OP9,map_b_split_lane_v2,29,1171,1142,1,-1.310311198234558,-7.008641242980957,-0.7890955805778503,-7.008641242980957,-1.447999119758606,-3.103120803833008,-1.1772181987762451,-1.1392865180969238,-1.2316319942474365,-1.250535011291504,-1.1392865180969238,-3.087214231491089,-5.869354724884033,-3.921427011489868,0,1
OP9,map_b_split_lane_v2,30,1172,1142,1,-1.3170095682144165,-2.010131359100342,-2.416304349899292,-2.010131359100342,-0.8996803164482117,-2.9440906047821045,-1.1642165184020996,-1.1036601066589355,-1.2724530696868896,-1.2166752815246582,-1.1036601066589355,-2.067551612854004,-0.9064712524414062,0.05742025375366211,2,1
OP9,map_b_split_lane_v2,31,1173,1142,1,-1.3097163438796997,-16.632139205932617,-1.8655697107315063,-16.632139205932617,-1.1387978792190552,-1.3945095539093018,-1.0304102897644043,-0.948469877243042,-1.14351487159729,-1.0319128036499023,-0.948469877243042,-5.257754325866699,-15.683669090270996,-11.374384880065918,2,1
OP9,map_b_split_lane_v2,32,1174,1142,1,-1.3111990690231323,-7.928292751312256,-2.316880941390991,-7.928292751312256,0.06261571496725082,-3.9398305416107178,-1.0687551498413086,-1.0326721668243408,-1.1515748500823975,-1.1082820892333984,-1.0326721668243408,-3.53059720993042,-6.895620346069336,-4.397695541381836,2,1
OP9,map_b_split_lane_v2,33,1175,1142,1,-1.302911639213562,-0.5716503858566284,-1.4661200046539307,-0.5716503858566284,-2.717987298965454,-2.1936140060424805,-1.2971231937408447,-1.2372651100158691,-1.36433744430542,-1.3589601516723633,-1.2372651100158691,-1.7373428344726562,0.6656147241592407,1.1656924486160278,1,1
OP9,map_b_split_lane_v2,34,1176,1142,1,-1.3178631067276,-17.768047332763672,-3.0048413276672363,-17.768047332763672,-2.4523227214813232,-0.6646950244903564,-1.2341969013214111,-1.1205847263336182,-1.217151403427124,-1.267301082611084,-1.1205847263336182,-5.972476482391357,-16.647462844848633,-11.795570373535156,3,1
OP9,map_b_split_lane_v2,35,1177,1142,1,-1.3094218969345093,-3.0246992111206055,-0.5170754790306091,-3.0246992111206055,-1.644109845161438,-5.753092288970947,-1.2555382251739502,-1.1838836669921875,-1.2439827919006348,-1.3039097785949707,-1.1838836669921875,-2.734744071960449,-1.840815544128418,-0.28995513916015625,0,1
OP9,map_b_split_lane_v2,36,1178,1142,1,-1.3044415712356567,-2.3618743419647217,-1.467827558517456,-2.3618743419647217,-0.9375274181365967,-3.667226552963257,-1.3195452690124512,-1.383434534072876,-1.4456455707550049,-1.3468353748321533,-1.383434534072876,-2.108613967895508,-0.9784398078918457,-0.25326037406921387,2,0
