opponent,map,episode_index,episode_seed,c0_json,outcome_z0,outcome_z3
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,12,53027,"[0.12726594507694244, 0.4200640618801117, 0.0032340206671506166, 0.17857812345027924, 0.6276547908782959, 0.5465169548988342, 0.004683796316385269, 0.08166011422872543, 0.4837021827697754, 0.5725507140159607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4274492859840393, 0.5162978172302246, 0.8729808330535889, 0.8843799829483032, 1.0, 1.0, 0.0, 0.5502201914787292, 0.49981245398521423, 0.0, 0.0, 0.5, 0.5, 0.26040172576904297, 0.0]",2.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,13,53028,"[0.14744730293750763, 0.5407488942146301, 0.014552596025168896, 0.03514989838004112, 0.6182400584220886, 0.3639243245124817, 0.040915217250585556, 0.2496730387210846, 0.4921324849128723, 0.5694566369056702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43054336309432983, 0.5078675150871277, 0.835729718208313, 0.7537424564361572, 1.0, 1.0, 0.0, 0.5521649122238159, 0.417032390832901, 0.0, 0.0, 0.5, 0.0, 0.2910466492176056, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,14,53029,"[0.0989452451467514, 0.26528093218803406, 0.017662569880485535, 0.0906185582280159, 0.6260280013084412, 0.33802348375320435, 0.02159004472196102, 0.07979657500982285, 0.5164080858230591, 0.5375825762748718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4624174237251282, 0.4835919141769409, 0.9891708493232727, 0.9356436729431152, 1.0, 1.0, 0.0, 0.5460302233695984, 0.5268070101737976, 0.0, 0.0, 1.0, 1.0, 0.17498955130577087, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,15,53030,"[0.014993328601121902, 0.48849159479141235, 0.011771689169108868, 0.10621751099824905, 0.5724380016326904, 0.3249976933002472, 0.019546225666999817, 0.008821639232337475, 0.5985086560249329, 0.483627587556839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5163724422454834, 0.40149134397506714, 0.9266539216041565, 0.9782869815826416, 1.0, 1.0, 0.0, 0.5905534625053406, 0.5536300539970398, 0.0, 0.0, 0.5, 1.0, 0.12831255793571472, 0.0]",3.0,3.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,16,53031,"[0.09233950078487396, 0.3673243820667267, 0.005821693688631058, 0.22731022536754608, 0.5976281762123108, 0.46291598677635193, 0.031492799520492554, 0.20303703844547272, 0.5570753216743469, 0.5042029023170471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4957970976829529, 0.4429246783256531, 0.7858765125274658, 0.9000335335731506, 1.0, 1.0, 0.0, 0.5902853012084961, 0.49436888098716736, 0.0, 0.0, 0.0, 0.5, 0.4328496754169464, 0.0]",1.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,17,53032,"[0.047953758388757706, 0.46032729744911194, 0.0015223358059301972, 0.013543350622057915, 0.5890882611274719, 0.3668755888938904, 0.050451818853616714, 0.24609458446502686, 0.5623908638954163, 0.5226256251335144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4773743748664856, 0.43760913610458374, 0.9036599397659302, 0.7590076923370361, 1.0, 1.0, 0.0, 0.6039618849754333, 0.5903759002685547, 0.0, 0.0, 1.0, 0.0, 0.26484155654907227, 0.0]",0.0,0.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,18,53033,"[0.1152091920375824, 0.2909014821052551, 0.009903701022267342, 0.0403335765004158, 0.6147836446762085, 0.42012739181518555, 0.026458274573087692, 0.2037193775177002, 0.4764508903026581, 0.5354753136634827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46452468633651733, 0.5235490798950195, 0.9411976933479309, 0.8622664213180542, 1.0, 1.0, 0.0, 0.5519708395004272, 0.4772327244281769, 0.0, 0.0, 1.0, 0.5, 0.24696201086044312, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,19,53034,"[0.09100919216871262, 0.2260790765285492, 0.023259418085217476, 0.032512325793504715, 0.5782184600830078, 0.5109164118766785, 0.02105826884508133, 0.05058593302965164, 0.49594852328300476, 0.49803054332733154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5019694566726685, 0.5040514469146729, 0.8955247402191162, 0.8845580220222473, 1.0, 1.0, 0.0, 0.5655859708786011, 0.4866739511489868, 0.0, 0.0, 1.0, 0.5, 0.0947696790099144, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,20,53035,"[0.14218340814113617, 0.27919772267341614, 0.0010119880316779017, 0.16451598703861237, 0.5200954675674438, 0.4035359025001526, 0.020138895139098167, 0.17622768878936768, 0.4686242640018463, 0.48520416021347046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5147958397865295, 0.5313757658004761, 0.8855727314949036, 0.8598740696907043, 1.0, 1.0, 0.0, 0.45913442969322205, 0.38371390104293823, 0.0, 0.0, 0.5, 0.5, 0.3418937623500824, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,21,53036,"[0.13235054910182953, 0.32692861557006836, 0.02174033224582672, 0.20898748934268951, 0.5285406708717346, 0.39024773240089417, 0.019350191578269005, 0.043273620307445526, 0.48272183537483215, 0.43852919340133667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5614708065986633, 0.5172781944274902, 0.7994796633720398, 0.9079143404960632, 1.0, 1.0, 0.0, 0.45202335715293884, 0.40223726630210876, 0.0, 0.0, 0.0, 1.0, 0.25751814246177673, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,22,53037,"[0.07539626210927963, 0.28204384446144104, 0.033712781965732574, 0.2263537496328354, 0.622195303440094, 0.17836472392082214, 0.014329524710774422, 0.08633280545473099, 0.5157262086868286, 0.572748601436615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.427251398563385, 0.4842737913131714, 0.840465784072876, 0.9043209552764893, 1.0, 1.0, 0.0, 0.6071357131004333, 0.5673474073410034, 0.0, 0.0, 0.5, 0.5, 0.31636449694633484, 0.0]",2.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,23,53038,"[0.0759609192609787, 0.34633976221084595, 0.07275240868330002, 0.2398306131362915, 0.6068280339241028, 0.38760802149772644, 0.030519681051373482, 0.0032175579108297825, 0.5086362361907959, 0.506969690322876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.493030309677124, 0.4913637638092041, 0.7546531558036804, 0.9552685022354126, 1.0, 1.0, 0.0, 0.5827154517173767, 0.47010335326194763, 0.0, 0.0, 0.0, 1.0, 0.2813113331794739, 0.0]",3.0,3.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,24,53039,"[0.08250785619020462, 0.18659229576587677, 0.062243275344371796, 0.016547460108995438, 0.5412660837173462, 0.3595893085002899, 0.01654769666492939, 0.11622505635023117, 0.49180853366851807, 0.4671880304813385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5328119993209839, 0.5081914663314819, 0.8413523435592651, 0.8703222274780273, 1.0, 1.0, 0.0, 0.5024265646934509, 0.38697656989097595, 0.0, 0.0, 1.0, 1.0, 0.18180245161056519, 0.0]",1.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,25,53040,"[0.06638985127210617, 0.2593517601490021, 0.009407328441739082, 0.11289103329181671, 0.6123076677322388, 0.3151930868625641, 0.016385076567530632, 0.13601632416248322, 0.5443791747093201, 0.5534029006958008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4465970993041992, 0.45562082529067993, 0.9768104553222656, 0.8985045552253723, 1.0, 1.0, 0.0, 0.5755223631858826, 0.5211533308029175, 0.0, 0.0, 0.5, 1.0, 0.2502819895744324, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,26,53041,"[0.061344023793935776, 0.3579414188861847, 0.04417652636766434, 0.15287774801254272, 0.596096932888031, 0.26314032077789307, 0.05615030974149704, 0.014306469820439816, 0.5172905325889587, 0.48077914118766785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5192208290100098, 0.48270946741104126, 0.8474847078323364, 0.9082704186439514, 1.0, 1.0, 0.0, 0.5623688697814941, 0.43662557005882263, 0.0, 0.0, 1.0, 1.0, 0.21707679331302643, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,27,53042,"[0.09732294082641602, 0.38163432478904724, 0.03280496597290039, 0.13562345504760742, 0.6493721604347229, 0.20949482917785645, 0.0010227860184386373, 0.15882180631160736, 0.4985560178756714, 0.579872190952301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.420127809047699, 0.5014439821243286, 0.892279326915741, 0.9484850764274597, 1.0, 1.0, 0.0, 0.6131590008735657, 0.5411666035652161, 0.0, 0.0, 1.0, 0.5, 0.29835963249206543, 0.0]",2.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,28,53043,"[0.12162574380636215, 0.06949320435523987, 0.007158663589507341, 0.06809934228658676, 0.5574501156806946, 0.4677666425704956, 0.040907006710767746, 0.13306352496147156, 0.532346785068512, 0.5098159313201904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49018406867980957, 0.46765321493148804, 0.7796509265899658, 0.9809596538543701, 1.0, 1.0, 0.0, 0.6064131259918213, 0.5224961042404175, 0.0, 0.0, 0.0, 0.5, 0.20768406987190247, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,29,53044,"[0.07431268692016602, 0.21631474792957306, 0.046805087476968765, 0.10153873264789581, 0.5728956460952759, 0.4016369879245758, 0.06531554460525513, 0.08204329758882523, 0.5360417366027832, 0.4381873905658722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5618126392364502, 0.4639582633972168, 0.9439554214477539, 0.9005607962608337, 1.0, 1.0, 0.0, 0.5463681817054749, 0.4373824894428253, 0.0, 0.0, 0.5, 1.0, 0.21667474508285522, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,30,53045,"[0.0458410419523716, 0.07846028357744217, 0.043928440660238266, 0.04061417281627655, 0.5533885359764099, 0.16237017512321472, 0.005612274631857872, 0.017193783074617386, 0.6008905172348022, 0.5183624029159546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4816375970840454, 0.39910948276519775, 0.75563645362854, 0.8210036754608154, 1.0, 1.0, 0.0, 0.5168575048446655, 0.4704146683216095, 0.0, 0.0, 0.0, 0.5, 0.07791314274072647, 0.0]",-1.0,-1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,31,53046,"[0.05697764456272125, 0.367918461561203, 0.004514416679739952, 0.23100784420967102, 0.58370041847229, 0.35117316246032715, 0.038804300129413605, 0.2981090843677521, 0.5814180374145508, 0.5613783597946167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4386216402053833, 0.4185819625854492, 0.7831611633300781, 0.7034932374954224, 1.0, 1.0, 0.0, 0.6394541263580322, 0.49062180519104004, 0.0, 0.0, 0.0, 0.0, 0.5316759943962097, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,32,53047,"[0.08396385610103607, 0.3909662961959839, 0.061273206025362015, 0.10855386406183243, 0.5618664622306824, 0.33445656299591064, 0.04860706999897957, 0.02202850580215454, 0.4613220989704132, 0.4425584077835083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5574415922164917, 0.5386779308319092, 0.8969697952270508, 0.9578067660331726, 1.0, 1.0, 0.0, 0.4923606812953949, 0.3754027187824249, 0.0, 0.0, 1.0, 1.0, 0.17801864445209503, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,33,53048,"[0.07959382236003876, 0.41272202134132385, 0.013570969924330711, 0.11506528407335281, 0.5919548869132996, 0.06990434974431992, 0.04983915761113167, 0.003930727019906044, 0.5109427571296692, 0.5522000193595886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4477999806404114, 0.4890572428703308, 0.9397619366645813, 0.7173285484313965, 1.0, 1.0, 0.0, 0.6235536336898804, 0.5052068829536438, 0.0, 0.0, 1.0, 0.0, 0.16585673391819, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,34,53049,"[0.046635016798973083, 0.30562102794647217, 0.033258114010095596, 0.29306361079216003, 0.5823788642883301, 0.20085656642913818, 0.013760474510490894, 0.09088211506605148, 0.6227946281433105, 0.5017301440238953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49826985597610474, 0.37720537185668945, 0.7482531070709229, 0.9301983118057251, 1.0, 1.0, 0.0, 0.6207992434501648, 0.5253572463989258, 0.0, 0.0, 0.0, 0.5, 0.38686269521713257, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,35,53050,"[0.06665757298469543, 0.6379662752151489, 0.024237602949142456, 0.013938166201114655, 0.5844845175743103, 0.21527668833732605, 0.0025396007113158703, 0.08368203788995743, 0.577412486076355, 0.5141410231590271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4858589768409729, 0.422587513923645, 0.7287731170654297, 0.942162036895752, 1.0, 1.0, 0.0, 0.6714601516723633, 0.5888972282409668, 0.0, 0.0, 0.0, 0.5, 0.11168008297681808, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,36,53051,"[0.027225326746702194, 0.34835168719291687, 0.016545921564102173, 0.26539164781570435, 0.6231431365013123, 0.386324018239975, 0.009127995930612087, 0.19808228313922882, 0.6194918155670166, 0.585387110710144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41461288928985596, 0.3805081844329834, 0.732974648475647, 0.8317642211914062, 1.0, 1.0, 0.0, 0.6786322593688965, 0.5978431701660156, 0.0, 0.0, 0.0, 0.5, 0.4641994535923004, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,37,53052,"[0.0916404202580452, 0.263313353061676, 0.05009227246046066, 0.06646490842103958, 0.6211979389190674, 0.30569273233413696, 0.00689431419596076, 0.023454731330275536, 0.45992302894592285, 0.5441404581069946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45585954189300537, 0.5400769710540771, 0.9251042008399963, 0.972223162651062, 1.0, 1.0, 0.0, 0.5354530215263367, 0.4725712835788727, 0.0, 0.0, 1.0, 1.0, 0.10767452418804169, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,38,53053,"[0.09508242458105087, 0.2775920033454895, 0.07570912688970566, 0.1987742930650711, 0.5330252647399902, 0.38410860300064087, 0.01842619851231575, 0.14175593852996826, 0.5104842185974121, 0.4761596620082855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5238403081893921, 0.4895157814025879, 0.8668889999389648, 0.8782432675361633, 1.0, 1.0, 0.0, 0.514305830001831, 0.41430142521858215, 0.0, 0.0, 0.5, 1.0, 0.35565271973609924, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,39,53054,"[0.0353524349629879, 0.386749804019928, 0.02838904783129692, 0.20753628015518188, 0.6467967629432678, 0.31089136004447937, 0.022626081481575966, 0.23206336796283722, 0.5648760199546814, 0.6178932785987854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3821067214012146, 0.4351239800453186, 0.8255208730697632, 0.7986322641372681, 1.0, 1.0, 0.0, 0.686111330986023, 0.569348931312561, 0.0, 0.0, 0.5, 0.0, 0.4426327347755432, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,40,53055,"[0.07244863361120224, 0.3801490068435669, 0.06869926303625107, 0.23854497075080872, 0.5981903672218323, 0.4091470539569855, 0.0497763566672802, 0.014401055872440338, 0.530849277973175, 0.4828040301799774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5171959400177002, 0.46915072202682495, 0.7777246236801147, 0.9375590085983276, 1.0, 1.0, 0.0, 0.5777945518493652, 0.45160558819770813, 0.0, 0.0, 0.0, 1.0, 0.30005812644958496, 0.0]",1.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,41,53056,"[0.0944201871752739, 0.21632124483585358, 0.0069349356926977634, 0.15722070634365082, 0.563045859336853, 0.41292187571525574, 0.005241129547357559, 0.09595528244972229, 0.5139443874359131, 0.4989195764064789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5010803937911987, 0.4860556125640869, 0.9739053845405579, 0.9508938789367676, 1.0, 1.0, 0.0, 0.5369357466697693, 0.48411884903907776, 0.0, 0.0, 0.5, 1.0, 0.25347188115119934, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,42,53057,"[0.09961222857236862, 0.1708337664604187, 0.03340964764356613, 0.16455276310443878, 0.6269233822822571, 0.2105305939912796, 0.01283772848546505, 0.014107874594628811, 0.46837136149406433, 0.5656380653381348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43436193466186523, 0.5316286087036133, 0.9350945353507996, 0.8653956651687622, 1.0, 1.0, 0.0, 0.5532724857330322, 0.5007327795028687, 0.0, 0.0, 0.5, 1.0, 0.18698473274707794, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,43,53058,"[0.08629351854324341, 0.4247470796108246, 0.0693780705332756, 0.10090462118387222, 0.5980463624000549, 0.40472760796546936, 0.06258488446474075, 0.0768449679017067, 0.44635912775993347, 0.48206037282943726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5179396271705627, 0.5536408424377441, 0.9099938869476318, 0.935115396976471, 1.0, 1.0, 0.0, 0.5275110602378845, 0.41124099493026733, 0.0, 0.0, 1.0, 1.0, 0.22156040370464325, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,44,53059,"[0.028878988698124886, 0.32413217425346375, 0.02550318092107773, 0.2481473982334137, 0.5244723558425903, 0.40133535861968994, 0.0259654950350523, 0.057838596403598785, 0.588792622089386, 0.4279143810272217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5720856189727783, 0.411207377910614, 0.7806651592254639, 0.8969740867614746, 1.0, 1.0, 0.0, 0.5597667098045349, 0.49958816170692444, 0.0, 0.0, 0.0, 1.0, 0.3128541111946106, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,45,53060,"[0.14378391206264496, 0.20763787627220154, 0.012140139006078243, 0.15989409387111664, 0.5957853198051453, 0.328911155462265, 0.04581409692764282, 0.048156511038541794, 0.4453361928462982, 0.4847579896450043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5152419805526733, 0.5546637773513794, 0.9136477112770081, 0.9531179666519165, 1.0, 1.0, 0.0, 0.493787944316864, 0.4034891426563263, 0.0, 0.0, 0.5, 1.0, 0.22682219743728638, 0.0]",2.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,46,53061,"[0.06720809638500214, 0.3393045961856842, 0.054120853543281555, 0.050575949251651764, 0.5895628333091736, 0.5614374279975891, 0.025205031037330627, 0.040230754762887955, 0.4840719997882843, 0.5524929165840149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4475070834159851, 0.5159280300140381, 0.9318815469741821, 0.8317856788635254, 1.0, 1.0, 0.0, 0.5735669732093811, 0.5424073338508606, 0.0, 0.0, 1.0, 0.5, 0.12154852598905563, 0.0]",1.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,47,53062,"[0.045316290110349655, 0.21119770407676697, 0.03846820071339607, 0.060405582189559937, 0.5778174996376038, 0.5433724522590637, 0.008636328391730785, 0.018884502351284027, 0.5237078070640564, 0.5403980016708374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4596019983291626, 0.4762921929359436, 0.9170135855674744, 0.8284441828727722, 1.0, 1.0, 0.0, 0.6287214756011963, 0.5626962780952454, 0.0, 0.0, 0.5, 0.5, 0.0923801138997078, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,48,53063,"[0.05534517019987106, 0.3700845539569855, 0.010406729765236378, 0.1062217429280281, 0.6154047250747681, 0.19596324861049652, 0.03649057447910309, 0.12141098827123642, 0.5427509546279907, 0.5797519683837891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42024803161621094, 0.4572490453720093, 0.9101724028587341, 0.9375892281532288, 1.0, 1.0, 0.0, 0.6078006029129028, 0.5469679236412048, 0.0, 0.0, 1.0, 0.5, 0.2335064560174942, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,49,53064,"[0.05896942690014839, 0.5126571655273438, 0.016463307663798332, 0.0978413000702858, 0.6055676937103271, 0.2871036231517792, 0.0003563600475899875, 0.0715867355465889, 0.5618844032287598, 0.5352380275726318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46476197242736816, 0.43811559677124023, 0.9325568079948425, 0.9929124116897583, 1.0, 1.0, 0.0, 0.602799654006958, 0.5662065148353577, 0.0, 0.0, 0.5, 1.0, 0.17080435156822205, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,50,53065,"[0.0272007305175066, 0.481009840965271, 0.014979931525886059, 0.10184766352176666, 0.5780642628669739, 0.5438910126686096, 0.08099581301212311, 1.0755876246548723e-05, 0.5893766283988953, 0.46691033244132996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5330896377563477, 0.41062337160110474, 0.9361495971679688, 0.8010057210922241, 1.0, 1.0, 0.0, 0.5635536909103394, 0.4565546214580536, 0.0, 0.0, 0.5, 0.5, 0.18393921852111816, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,51,53066,"[0.0812453180551529, 0.28120309114456177, 0.0340467132627964, 0.025708820670843124, 0.6551334857940674, 0.3746525049209595, 0.0015278739156201482, 0.23527587950229645, 0.4879828691482544, 0.6209977865219116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3790022134780884, 0.5120171308517456, 0.9354792833328247, 0.7794671058654785, 1.0, 1.0, 0.0, 0.6266598701477051, 0.5637814998626709, 0.0, 0.0, 1.0, 0.0, 0.2779437303543091, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,52,53067,"[0.10146959125995636, 0.5160654783248901, 0.026017744094133377, 0.012943129055202007, 0.567579984664917, 0.14155352115631104, 0.0649619847536087, 0.02561727724969387, 0.4966122508049011, 0.4929561913013458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5070438385009766, 0.5033877491950989, 0.8400173187255859, 0.8109740614891052, 1.0, 1.0, 0.0, 0.601049542427063, 0.5391067266464233, 0.0, 0.0, 1.0, 0.5, 0.09888992458581924, 0.0]",3.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,53,53068,"[0.08031291514635086, 0.3663143515586853, 0.05042972415685654, 0.1549738347530365, 0.6183496713638306, 0.13833601772785187, 0.017547452822327614, 0.009118626825511456, 0.4993148446083069, 0.5687475204467773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43125247955322266, 0.5006851553916931, 0.8520426154136658, 0.7939010858535767, 1.0, 1.0, 0.0, 0.6065195202827454, 0.5744823217391968, 0.0, 0.0, 1.0, 0.0, 0.18274782598018646, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,54,53069,"[0.08128324896097183, 0.39168789982795715, 0.05883265659213066, 0.2263168841600418, 0.5772822499275208, 0.1907326877117157, 0.07880344986915588, 0.03632495552301407, 0.5314003229141235, 0.47185230255126953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5281476974487305, 0.46859967708587646, 0.8057278990745544, 0.8620466589927673, 1.0, 1.0, 0.0, 0.5865236520767212, 0.47615447640419006, 0.0, 0.0, 0.5, 0.5, 0.32061147689819336, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,55,53070,"[0.07897293567657471, 0.39115163683891296, 0.002215162618085742, 0.036996692419052124, 0.5789677500724792, 0.07127159833908081, 0.054347336292266846, 0.0680411234498024, 0.5198529958724976, 0.5733761191368103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4266238808631897, 0.48014700412750244, 0.9895053505897522, 0.7833419442176819, 1.0, 1.0, 0.0, 0.6005873680114746, 0.5654911398887634, 0.0, 0.0, 1.0, 0.0, 0.12414467334747314, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,56,53071,"[0.10107845067977905, 0.239861398935318, 0.04518955200910568, 0.11427805572748184, 0.6023564338684082, 0.3980845808982849, 0.051629114896059036, 0.1182386726140976, 0.4547731876373291, 0.485642671585083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.514357328414917, 0.5452268123626709, 0.9244403839111328, 0.9107574224472046, 1.0, 1.0, 0.0, 0.5442414283752441, 0.4112261235713959, 0.0, 0.0, 0.5, 1.0, 0.251907616853714, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,57,53072,"[0.06362217664718628, 0.19272573292255402, 0.02551657147705555, 0.06908150017261505, 0.5587298274040222, 0.1972123384475708, 0.04088345542550087, 0.02069696970283985, 0.5611612200737, 0.48090827465057373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5190917253494263, 0.43883877992630005, 0.9026323556900024, 0.8643484115600586, 1.0, 1.0, 0.0, 0.5003862977027893, 0.431955486536026, 0.0, 0.0, 0.5, 1.0, 0.11946719884872437, 0.0]",1.0,1.0
