checkpoint_step,context,obs_source,episode_index,episode_seed,policy_a,policy_b,pair_type,jsd_all_bits,jsd_macro_bits,argmax_disagreement,macro_disagreement
1000000,C1,G0/s3200001,19,9600001,G0/s3200002,O1/s3300001,between,0.20267155037793297,0.0783169194856005,0.25757575757575757,0.10606060606060606
1000000,C1,G0/s3200001,19,9600001,G0/s3200002,O1/s3300002,between,0.22518281761934245,0.12047663988244918,0.29545454545454547,0.19696969696969696
1000000,C1,G0/s3200001,19,9600001,G0/s3200002,O1/s3300003,between,0.23535163678678564,0.09413122343015777,0.2727272727272727,0.13636363636363635
1000000,C1,G0/s3200001,19,9600001,G0/s3200003,O1/s3300001,between,0.1627548267092065,0.08354639581750359,0.2878787878787879,0.18181818181818182
1000000,C1,G0/s3200001,19,9600001,G0/s3200003,O1/s3300002,between,0.2091372666541364,0.12798362346659642,0.2878787878787879,0.18181818181818182
1000000,C1,G0/s3200001,19,9600001,G0/s3200003,O1/s3300003,between,0.2590065028029201,0.15871072885029805,0.3106060606060606,0.21212121212121213
1000000,C1,G0/s3200001,19,9600001,O1/s3300001,O1/s3300002,within,0.20366072023648438,0.14205971563468012,0.3181818181818182,0.24242424242424243
1000000,C1,G0/s3200001,19,9600001,O1/s3300001,O1/s3300003,within,0.22549932756678343,0.10678715144867212,0.29545454545454547,0.18181818181818182
1000000,C1,G0/s3200001,19,9600001,O1/s3300002,O1/s3300003,within,0.2530666728350284,0.15056518293947477,0.3106060606060606,0.21212121212121213
1000000,C1,G0/s3200001,21,9600003,G0/s3200001,G0/s3200002,within,0.14990120914359198,0.016338603087870815,0.25,0.0
1000000,C1,G0/s3200001,21,9600003,G0/s3200001,G0/s3200003,within,0.13929787693607665,0.0037315871639331303,0.25,0.0
1000000,C1,G0/s3200001,21,9600003,G0/s3200001,O1/s3300001,between,0.15638321014581602,0.02645129397474871,0.25,0.0
1000000,C1,G0/s3200001,21,9600003,G0/s3200001,O1/s3300002,between,0.2952956250138542,0.32313820270613114,0.5,0.5
1000000,C1,G0/s3200001,21,9600003,G0/s3200001,O1/s3300003,between,0.3040404615469479,0.2194279073420627,0.375,0.25
1000000,C1,G0/s3200001,21,9600003,G0/s3200002,G0/s3200003,within,0.13711220032615584,0.023556075384099998,0.25,0.0
1000000,C1,G0/s3200001,21,9600003,G0/s3200002,O1/s3300001,between,0.13188086765799412,0.021817788956407815,0.25,0.0
1000000,C1,G0/s3200001,21,9600003,G0/s3200002,O1/s3300002,between,0.2376584880398388,0.2393146218486114,0.5,0.5
1000000,C1,G0/s3200001,21,9600003,G0/s3200002,O1/s3300003,between,0.2834420701428947,0.2118044704970788,0.375,0.25
1000000,C1,G0/s3200001,21,9600003,G0/s3200003,O1/s3300001,between,0.18381320204650442,0.042012586370117296,0.25,0.0
1000000,C1,G0/s3200001,21,9600003,G0/s3200003,O1/s3300002,between,0.2971307336431388,0.344245622697608,0.5,0.5
1000000,C1,G0/s3200001,21,9600003,G0/s3200003,O1/s3300003,between,0.30232787830379393,0.2461712925351678,0.375,0.25
1000000,C1,G0/s3200001,21,9600003,O1/s3300001,O1/s3300002,within,0.2726124946007145,0.24467966363793947,0.5,0.5
1000000,C1,G0/s3200001,21,9600003,O1/s3300001,O1/s3300003,within,0.2548188895667852,0.12496461390535356,0.375,0.25
1000000,C1,G0/s3200001,21,9600003,O1/s3300002,O1/s3300003,within,0.30306892642706956,0.29546703797218604,0.375,0.25
1000000,C1,G0/s3200001,22,9600004,G0/s3200001,G0/s3200002,within,0.14449319813897188,0.050561962004656034,0.225,0.1
1000000,C1,G0/s3200001,22,9600004,G0/s3200001,G0/s3200003,within,0.15249987812775728,0.051253315599124306,0.25,0.15
1000000,C1,G0/s3200001,22,9600004,G0/s3200001,O1/s3300001,between,0.13415987147846883,0.07356103515516192,0.25,0.15
1000000,C1,G0/s3200001,22,9600004,G0/s3200001,O1/s3300002,between,0.14315493767490456,0.0767016942470919,0.2375,0.125
1000000,C1,G0/s3200001,22,9600004,G0/s3200001,O1/s3300003,between,0.16840920755327765,0.07367163923014866,0.225,0.1
1000000,C1,G0/s3200001,22,9600004,G0/s3200002,G0/s3200003,within,0.17874521882671973,0.09349037522923492,0.2625,0.2
1000000,C1,G0/s3200001,22,9600004,G0/s3200002,O1/s3300001,between,0.17803267144378826,0.10014811463927287,0.2375,0.15
1000000,C1,G0/s3200001,22,9600004,G0/s3200002,O1/s3300002,between,0.17026129416113106,0.07820869755169498,0.2375,0.125
1000000,C1,G0/s3200001,22,9600004,G0/s3200002,O1/s3300003,between,0.16586213874906347,0.06461921825996819,0.2,0.1
1000000,C1,G0/s3200001,22,9600004,G0/s3200003,O1/s3300001,between,0.17283249359737063,0.0845549357466715,0.275,0.2
1000000,C1,G0/s3200001,22,9600004,G0/s3200003,O1/s3300002,between,0.1854505138237184,0.10966668809970903,0.2875,0.225
1000000,C1,G0/s3200001,22,9600004,G0/s3200003,O1/s3300003,between,0.20273537396339542,0.10919402638325844,0.275,0.2
1000000,C1,G0/s3200001,22,9600004,O1/s3300001,O1/s3300002,within,0.14309983118160124,0.07131508470386978,0.2125,0.075
1000000,C1,G0/s3200001,22,9600004,O1/s3300001,O1/s3300003,within,0.18673210510867091,0.08541903517301977,0.25,0.15
1000000,C1,G0/s3200001,22,9600004,O1/s3300002,O1/s3300003,within,0.19704298003846785,0.114011772441309,0.2625,0.175
1000000,C1,G0/s3200001,24,9600000,G0/s3200001,G0/s3200002,within,0.3910300003978418,0.021750219257028403,0.5,0.0
1000000,C1,G0/s3200001,24,9600000,G0/s3200001,G0/s3200003,within,0.36218769393826805,0.02551614687622437,0.5,0.0
1000000,C1,G0/s3200001,24,9600000,G0/s3200001,O1/s3300001,between,0.31136575512204145,0.16433069395869268,0.75,0.5
1000000,C1,G0/s3200001,24,9600000,G0/s3200001,O1/s3300002,between,0.6376981365144547,0.6467716509532532,1.0,1.0
1000000,C1,G0/s3200001,24,9600000,G0/s3200001,O1/s3300003,between,0.394456895459898,0.03146706906354792,0.5,0.0
1000000,C1,G0/s3200001,24,9600000,G0/s3200002,G0/s3200003,within,0.3939087597953331,0.005437483938594343,0.5,0.0
1000000,C1,G0/s3200001,24,9600000,G0/s3200002,O1/s3300001,between,0.3957123553750519,0.23946283864690815,0.75,0.5
1000000,C1,G0/s3200001,24,9600000,G0/s3200002,O1/s3300002,between,0.6870675730113737,0.7726141298098154,1.0,1.0
1000000,C1,G0/s3200001,24,9600000,G0/s3200002,O1/s3300003,between,0.44336766850286946,0.010587049437234677,0.5,0.0
1000000,C1,G0/s3200001,24,9600000,G0/s3200003,O1/s3300001,between,0.43504914362545505,0.26769267827326537,0.75,0.5
1000000,C1,G0/s3200001,24,9600000,G0/s3200003,O1/s3300002,between,0.8018608544806038,0.8066611912358239,1.0,1.0
1000000,C1,G0/s3200001,24,9600000,G0/s3200003,O1/s3300003,between,0.45765001303827446,0.0016196206449522682,0.5,0.0
1000000,C1,G0/s3200001,24,9600000,O1/s3300001,O1/s3300002,within,0.3418221909792399,0.23037896762785304,0.75,0.5
1000000,C1,G0/s3200001,24,9600000,O1/s3300001,O1/s3300003,within,0.48635175110939743,0.2794450697243127,0.75,0.5
1000000,C1,G0/s3200001,24,9600000,O1/s3300002,O1/s3300003,within,0.7927052720705968,0.8199629743884942,1.0,1.0
1000000,C1,G0/s3200001,27,9600003,G0/s3200001,G0/s3200002,within,0.1698404910534702,0.06276715910596271,0.24193548387096775,0.11290322580645161
1000000,C1,G0/s3200001,27,9600003,G0/s3200001,G0/s3200003,within,0.17361465180774566,0.07282334064461475,0.2661290322580645,0.14516129032258066
1000000,C1,G0/s3200001,27,9600003,G0/s3200001,O1/s3300001,between,0.15802152013200138,0.05338628775861106,0.25,0.11290322580645161
1000000,C1,G0/s3200001,27,9600003,G0/s3200001,O1/s3300002,between,0.18008568770238997,0.10865337054345887,0.28225806451612906,0.1774193548387097
1000000,C1,G0/s3200001,27,9600003,G0/s3200001,O1/s3300003,between,0.19652905682520366,0.08137903244733184,0.2661290322580645,0.14516129032258066
1000000,C1,G0/s3200001,27,9600003,G0/s3200002,G0/s3200003,within,0.1938197677037405,0.11327549390123062,0.25806451612903225,0.16129032258064516
1000000,C1,G0/s3200001,27,9600003,G0/s3200002,O1/s3300001,between,0.18927437399809707,0.09742341176045287,0.2661290322580645,0.16129032258064516
1000000,C1,G0/s3200001,27,9600003,G0/s3200002,O1/s3300002,between,0.19345387899161245,0.1258434604563189,0.2661290322580645,0.1935483870967742
1000000,C1,G0/s3200001,27,9600003,G0/s3200002,O1/s3300003,between,0.2121704981370754,0.09446510692475157,0.25806451612903225,0.12903225806451613
1000000,C1,G0/s3200001,27,9600003,G0/s3200003,O1/s3300001,between,0.19429210359828966,0.11453133917097122,0.27419354838709675,0.16129032258064516
1000000,C1,G0/s3200001,27,9600003,G0/s3200003,O1/s3300002,between,0.182061111880721,0.09989388235007181,0.23387096774193547,0.12903225806451613
1000000,C1,G0/s3200001,27,9600003,G0/s3200003,O1/s3300003,between,0.2049293436848073,0.08707930219276364,0.25806451612903225,0.12903225806451613
1000000,C1,G0/s3200001,27,9600003,O1/s3300001,O1/s3300002,within,0.19253920507620303,0.11777835769551442,0.27419354838709675,0.16129032258064516
1000000,C1,G0/s3200001,27,9600003,O1/s3300001,O1/s3300003,within,0.22233270602926616,0.1321714548643591,0.2661290322580645,0.16129032258064516
1000000,C1,G0/s3200001,27,9600003,O1/s3300002,O1/s3300003,within,0.22208393392609715,0.11798230594238193,0.27419354838709675,0.16129032258064516
1000000,C1,G0/s3200001,30,9600000,G0/s3200001,G0/s3200002,within,0.13583148045915647,0.006337027269353932,0.25,0.0
1000000,C1,G0/s3200001,30,9600000,G0/s3200001,G0/s3200003,within,0.10695425513928888,0.016494075404250793,0.25,0.0
1000000,C1,G0/s3200001,30,9600000,G0/s3200001,O1/s3300001,between,0.23485711638451293,0.17860384318512296,0.5,0.5
1000000,C1,G0/s3200001,30,9600000,G0/s3200001,O1/s3300002,between,0.1878152971152146,0.02998194781599809,0.25,0.0
1000000,C1,G0/s3200001,30,9600000,G0/s3200001,O1/s3300003,between,0.32017277035079783,0.20119773072583838,0.5,0.5
1000000,C1,G0/s3200001,30,9600000,G0/s3200002,G0/s3200003,within,0.17593484980084087,0.0024956294977545373,0.25,0.0
1000000,C1,G0/s3200001,30,9600000,G0/s3200002,O1/s3300001,between,0.3172283413767011,0.23990870366926997,0.5,0.5
1000000,C1,G0/s3200001,30,9600000,G0/s3200002,O1/s3300002,between,0.18211269537019473,0.009401835365560624,0.25,0.0
1000000,C1,G0/s3200001,30,9600000,G0/s3200002,O1/s3300003,between,0.36776483064454374,0.26476722650979984,0.5,0.5
1000000,C1,G0/s3200001,30,9600000,G0/s3200003,O1/s3300001,between,0.2767184084074132,0.2791979682762277,0.5,0.5
1000000,C1,G0/s3200001,30,9600000,G0/s3200003,O1/s3300002,between,0.18524201224408945,0.0023013297466169744,0.25,0.0
1000000,C1,G0/s3200001,30,9600000,G0/s3200003,O1/s3300003,between,0.3457167945398355,0.3051735829276056,0.5,0.5
1000000,C1,G0/s3200001,30,9600000,O1/s3300001,O1/s3300002,within,0.38718641219876926,0.31532051633284863,0.5,0.5
1000000,C1,G0/s3200001,30,9600000,O1/s3300001,O1/s3300003,within,0.2367750163534409,0.0010393942815737473,0.25,0.0
1000000,C1,G0/s3200001,30,9600000,O1/s3300002,O1/s3300003,within,0.3615701445474535,0.3421237329980097,0.5,0.5
1000000,C1,G0/s3200001,31,9600001,G0/s3200001,G0/s3200002,within,0.3096251792120491,0.21038745445274953,0.4375,0.3125
1000000,C1,G0/s3200001,31,9600001,G0/s3200001,G0/s3200003,within,0.29209677606410683,0.13158303698315688,0.40625,0.25
1000000,C1,G0/s3200001,31,9600001,G0/s3200001,O1/s3300001,between,0.15656441774127489,0.02388282382532515,0.25,0.0
1000000,C1,G0/s3200001,31,9600001,G0/s3200001,O1/s3300002,between,0.25899207344683883,0.14156241365867708,0.375,0.1875
1000000,C1,G0/s3200001,31,9600001,G0/s3200001,O1/s3300003,between,0.2644345286329708,0.05845881070887395,0.3125,0.0625
1000000,C1,G0/s3200001,31,9600001,G0/s3200002,G0/s3200003,within,0.34622449492500185,0.2547095350532462,0.5,0.4375
1000000,C1,G0/s3200001,31,9600001,G0/s3200002,O1/s3300001,between,0.2663902371990042,0.16613131402021417,0.4375,0.3125
1000000,C1,G0/s3200001,31,9600001,G0/s3200002,O1/s3300002,between,0.26531212141958754,0.13213951369607022,0.40625,0.25
1000000,C1,G0/s3200001,31,9600001,G0/s3200002,O1/s3300003,between,0.35827162946290914,0.20456391618243738,0.40625,0.25
1000000,C1,G0/s3200001,31,9600001,G0/s3200003,O1/s3300001,between,0.2656443027383266,0.1457767534153592,0.40625,0.25
1000000,C1,G0/s3200001,31,9600001,G0/s3200003,O1/s3300002,between,0.30564118103981963,0.21090545831391036,0.5,0.4375
1000000,C1,G0/s3200001,31,9600001,G0/s3200003,O1/s3300003,between,0.3737736178559308,0.23600843459035253,0.4375,0.3125
1000000,C1,G0/s3200001,31,9600001,O1/s3300001,O1/s3300002,within,0.22394690483348317,0.12787590163158383,0.375,0.1875
1000000,C1,G0/s3200001,31,9600001,O1/s3300001,O1/s3300003,within,0.278678127956525,0.07452306829813661,0.3125,0.0625
1000000,C1,G0/s3200001,31,9600001,O1/s3300002,O1/s3300003,within,0.327215912129617,0.13208817547606402,0.34375,0.125
1000000,C1,G0/s3200001,32,9600002,G0/s3200001,G0/s3200002,within,0.24323454072129233,0.09659083889243043,0.3125,0.14583333333333334
1000000,C1,G0/s3200001,32,9600002,G0/s3200001,G0/s3200003,within,0.23600630389533328,0.1172219449935582,0.34375,0.20833333333333334
1000000,C1,G0/s3200001,32,9600002,G0/s3200001,O1/s3300001,between,0.21892226050539598,0.13903333682438593,0.3645833333333333,0.25
1000000,C1,G0/s3200001,32,9600002,G0/s3200001,O1/s3300002,between,0.23563153059129635,0.08899947321617668,0.28125,0.10416666666666667
1000000,C1,G0/s3200001,32,9600002,G0/s3200001,O1/s3300003,between,0.27421100987482033,0.11462211868736218,0.3020833333333333,0.125
1000000,C1,G0/s3200001,32,9600002,G0/s3200002,G0/s3200003,within,0.24960245565902428,0.10707953091131926,0.2708333333333333,0.10416666666666667
1000000,C1,G0/s3200001,32,9600002,G0/s3200002,O1/s3300001,between,0.2688650383304903,0.15642400210324348,0.3541666666666667,0.22916666666666666
1000000,C1,G0/s3200001,32,9600002,G0/s3200002,O1/s3300002,between,0.25028502591798846,0.08441791580732648,0.28125,0.08333333333333333
1000000,C1,G0/s3200001,32,9600002,G0/s3200002,O1/s3300003,between,0.25874939685948617,0.06539121317258867,0.2708333333333333,0.0625
1000000,C1,G0/s3200001,32,9600002,G0/s3200003,O1/s3300001,between,0.21772348825289067,0.10437555181044973,0.3229166666666667,0.16666666666666666
1000000,C1,G0/s3200001,32,9600002,G0/s3200003,O1/s3300002,between,0.23071321118357538,0.1041907534342922,0.2916666666666667,0.14583333333333334
1000000,C1,G0/s3200001,32,9600002,G0/s3200003,O1/s3300003,between,0.28277840324384174,0.13245094678741967,0.3229166666666667,0.16666666666666666
1000000,C1,G0/s3200001,32,9600002,O1/s3300001,O1/s3300002,within,0.2564169841211759,0.1609118031832413,0.34375,0.22916666666666666
1000000,C1,G0/s3200001,32,9600002,O1/s3300001,O1/s3300003,within,0.3002166778086332,0.19165584730227203,0.375,0.2916666666666667
1000000,C1,G0/s3200001,32,9600002,O1/s3300002,O1/s3300003,within,0.25017337169394366,0.05194333144598756,0.2708333333333333,0.0625
1000000,C1,G0/s3200001,34,9600004,G0/s3200001,G0/s3200002,within,0.22672019438060712,0.1381709616778483,0.2903225806451613,0.1935483870967742
1000000,C1,G0/s3200001,34,9600004,G0/s3200001,G0/s3200003,within,0.1931496382879843,0.09144572481778562,0.27419354838709675,0.16129032258064516
1000000,C1,G0/s3200001,34,9600004,G0/s3200001,O1/s3300001,between,0.16742452550403097,0.08283153085905108,0.2903225806451613,0.1935483870967742
1000000,C1,G0/s3200001,34,9600004,G0/s3200001,O1/s3300002,between,0.21365057137712226,0.1173219692788265,0.28225806451612906,0.1935483870967742
1000000,C1,G0/s3200001,34,9600004,G0/s3200001,O1/s3300003,between,0.21652120559394442,0.0965411946510312,0.2661290322580645,0.12903225806451613
1000000,C1,G0/s3200001,34,9600004,G0/s3200002,G0/s3200003,within,0.23149130550305685,0.12813311515466405,0.27419354838709675,0.16129032258064516
1000000,C1,G0/s3200001,34,9600004,G0/s3200002,O1/s3300001,between,0.21618190548551197,0.12777417363659158,0.27419354838709675,0.16129032258064516
1000000,C1,G0/s3200001,34,9600004,G0/s3200002,O1/s3300002,between,0.2737192485545462,0.2030540063959148,0.33064516129032256,0.25806451612903225
1000000,C1,G0/s3200001,34,9600004,G0/s3200002,O1/s3300003,between,0.24734800882578617,0.1448686193104101,0.2903225806451613,0.1935483870967742
1000000,C1,G0/s3200001,34,9600004,G0/s3200003,O1/s3300001,between,0.21042534912177022,0.13433131201570647,0.29838709677419356,0.1935483870967742
1000000,C1,G0/s3200001,34,9600004,G0/s3200003,O1/s3300002,between,0.24201963813380092,0.1559574669363408,0.3064516129032258,0.22580645161290322
1000000,C1,G0/s3200001,34,9600004,G0/s3200003,O1/s3300003,between,0.21096918176804513,0.06282498734208061,0.22580645161290322,0.06451612903225806
1000000,C1,G0/s3200001,34,9600004,O1/s3300001,O1/s3300002,within,0.19297690276842572,0.08814514315630066,0.25806451612903225,0.12903225806451613
1000000,C1,G0/s3200001,34,9600004,O1/s3300001,O1/s3300003,within,0.23915093095816728,0.13750106246442437,0.29838709677419356,0.1935483870967742
1000000,C1,G0/s3200001,34,9600004,O1/s3300002,O1/s3300003,within,0.2371933886402441,0.11363493138692825,0.28225806451612906,0.16129032258064516
1000000,C1,G0/s3200001,36,9600000,G0/s3200001,G0/s3200002,within,0.22739340413587397,0.035442636237989225,0.2857142857142857,0.0
1000000,C1,G0/s3200001,36,9600000,G0/s3200001,G0/s3200003,within,0.19604738618498843,0.07047982000253754,0.32142857142857145,0.07142857142857142
1000000,C1,G0/s3200001,36,9600000,G0/s3200001,O1/s3300001,between,0.22829297997842954,0.13314927982459623,0.42857142857142855,0.2857142857142857
1000000,C1,G0/s3200001,36,9600000,G0/s3200001,O1/s3300002,between,0.23922878577363207,0.08203753673954009,0.32142857142857145,0.10714285714285714
1000000,C1,G0/s3200001,36,9600000,G0/s3200001,O1/s3300003,between,0.29090073430220137,0.05880584510850735,0.30357142857142855,0.03571428571428571
1000000,C1,G0/s3200001,36,9600000,G0/s3200002,G0/s3200003,within,0.23402776464633032,0.05252058410170905,0.32142857142857145,0.07142857142857142
1000000,C1,G0/s3200001,36,9600000,G0/s3200002,O1/s3300001,between,0.31626570032436147,0.1894275013952374,0.42857142857142855,0.2857142857142857
1000000,C1,G0/s3200001,36,9600000,G0/s3200002,O1/s3300002,between,0.29483767575120334,0.10192834315165411,0.3392857142857143,0.10714285714285714
1000000,C1,G0/s3200001,36,9600000,G0/s3200002,O1/s3300003,between,0.2876624532200413,0.032542384135019635,0.30357142857142855,0.03571428571428571
1000000,C1,G0/s3200001,36,9600000,G0/s3200003,O1/s3300001,between,0.20453000624876458,0.14595525935341347,0.42857142857142855,0.2857142857142857
1000000,C1,G0/s3200001,36,9600000,G0/s3200003,O1/s3300002,between,0.2199613823231512,0.0631195147726519,0.3392857142857143,0.10714285714285714
1000000,C1,G0/s3200001,36,9600000,G0/s3200003,O1/s3300003,between,0.2859658661319849,0.08383276448934517,0.3392857142857143,0.10714285714285714
1000000,C1,G0/s3200001,36,9600000,O1/s3300001,O1/s3300002,within,0.2702007640487841,0.17400725176670026,0.4107142857142857,0.25
1000000,C1,G0/s3200001,36,9600000,O1/s3300001,O1/s3300003,within,0.3597338422126938,0.22103382770595825,0.44642857142857145,0.32142857142857145
1000000,C1,G0/s3200001,36,9600000,O1/s3300002,O1/s3300003,within,0.3062407808258385,0.06849758390328008,0.32142857142857145,0.07142857142857142
1000000,C1,G0/s3200001,37,9600001,G0/s3200001,G0/s3200002,within,0.18325479112058907,0.09384672338107167,0.28,0.2
1000000,C1,G0/s3200001,37,9600001,G0/s3200001,G0/s3200003,within,0.17121613730075044,0.086205418462608,0.26,0.16
1000000,C1,G0/s3200001,37,9600001,G0/s3200001,O1/s3300001,between,0.13295939238694074,0.06054707681739559,0.27,0.16
1000000,C1,G0/s3200001,37,9600001,G0/s3200001,O1/s3300002,between,0.15819477455509867,0.06433463349740909,0.29,0.2
1000000,C1,G0/s3200001,37,9600001,G0/s3200001,O1/s3300003,between,0.21423240942389707,0.13033940827993007,0.29,0.22
1000000,C1,G0/s3200001,37,9600001,G0/s3200002,G0/s3200003,within,0.16478735327334298,0.03692407215844612,0.21,0.04
1000000,C1,G0/s3200001,37,9600001,G0/s3200002,O1/s3300001,between,0.2500136718549193,0.204979070808783,0.35,0.32
1000000,C1,G0/s3200001,37,9600001,G0/s3200002,O1/s3300002,between,0.1785404351140353,0.04585852160332597,0.21,0.04
1000000,C1,G0/s3200001,37,9600001,G0/s3200002,O1/s3300003,between,0.18854066812924336,0.03762496302455424,0.22,0.06
1000000,C1,G0/s3200001,37,9600001,G0/s3200003,O1/s3300001,between,0.23493580771990197,0.198099512342704,0.35,0.32
1000000,C1,G0/s3200001,37,9600001,G0/s3200003,O1/s3300002,between,0.17439151198919428,0.07258674629986236,0.21,0.08
1000000,C1,G0/s3200001,37,9600001,G0/s3200003,O1/s3300003,between,0.20066464471624917,0.06188610984762685,0.22,0.06
