o1_seed,g0_seed,arm,opponent,eval_seed,episode_key,blue_score,red_score,score_margin,win,loss,draw,captures_blue,captures_red,lead_seen,lost_after_leading,lead_preserved,c1_fired,c1_onset_step,c1_active_steps,handoff_occurred,steps_after_handoff,injected,terminated
3300001,3200001,O1_only,OP11,9600021,OP11:9600021,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,222,1,0,0,0,True
3300001,3200001,O1_only,OP11,9600022,OP11:9600022,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,236,2,0,0,0,True
3300001,3200001,O1_only,OP11,9600023,OP11:9600023,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,192,4,0,0,0,True
3300001,3200001,O1_only,OP11,9600024,OP11:9600024,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,224,9,0,0,0,True
3300001,3200001,O1_only,OP11,9600025,OP11:9600025,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,226,5,0,0,0,True
3300001,3200001,O1_only,OP11,9600026,OP11:9600026,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,42,5,0,0,0,True
3300001,3200001,O1_only,OP11,9600027,OP11:9600027,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,62,6,0,0,0,True
3300001,3200001,O1_only,OP11,9600028,OP11:9600028,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP11,9600029,OP11:9600029,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,227,13,0,0,0,True
3300001,3200001,O1_only,OP12,9600000,OP12:9600000,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,33,29,0,0,0,True
3300001,3200001,O1_only,OP12,9600001,OP12:9600001,2.0,2.0,0.0,0,0,1,2,2,1,0,1,1,30,34,0,0,0,True
3300001,3200001,O1_only,OP12,9600002,OP12:9600002,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,59,34,0,0,0,True
3300001,3200001,O1_only,OP12,9600003,OP12:9600003,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,41,45,0,0,0,True
3300001,3200001,O1_only,OP12,9600004,OP12:9600004,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,27,12,0,0,0,True
3300001,3200001,O1_only,OP12,9600005,OP12:9600005,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,50,15,0,0,0,True
3300001,3200001,O1_only,OP12,9600006,OP12:9600006,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,36,54,0,0,0,True
3300001,3200001,O1_only,OP12,9600007,OP12:9600007,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,29,24,0,0,0,True
3300001,3200001,O1_only,OP12,9600008,OP12:9600008,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,53,16,0,0,0,True
3300001,3200001,O1_only,OP12,9600009,OP12:9600009,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,72,15,0,0,0,True
3300001,3200001,O1_only,OP12,9600010,OP12:9600010,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,62,41,0,0,0,True
3300001,3200001,O1_only,OP12,9600011,OP12:9600011,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,40,4,0,0,0,True
3300001,3200001,O1_only,OP12,9600012,OP12:9600012,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,43,12,0,0,0,True
3300001,3200001,O1_only,OP12,9600013,OP12:9600013,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,27,31,0,0,0,True
3300001,3200001,O1_only,OP12,9600014,OP12:9600014,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,46,31,0,0,0,True
3300001,3200001,O1_only,OP12,9600015,OP12:9600015,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,58,21,0,0,0,True
3300001,3200001,O1_only,OP12,9600016,OP12:9600016,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,30,21,0,0,0,True
3300001,3200001,O1_only,OP12,9600017,OP12:9600017,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,43,26,0,0,0,True
3300001,3200001,O1_only,OP12,9600018,OP12:9600018,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,38,19,0,0,0,True
3300001,3200001,O1_only,OP12,9600019,OP12:9600019,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,30,24,0,0,0,True
3300001,3200001,O1_only,OP12,9600020,OP12:9600020,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,142,12,0,0,0,True
3300001,3200001,O1_only,OP12,9600021,OP12:9600021,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,28,41,0,0,0,True
3300001,3200001,O1_only,OP12,9600022,OP12:9600022,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,37,17,0,0,0,True
3300001,3200001,O1_only,OP12,9600023,OP12:9600023,3.0,2.0,1.0,1,0,0,3,2,0,0,0,0,,0,0,0,0,True
3300001,3200001,O1_only,OP12,9600024,OP12:9600024,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,64,27,0,0,0,True
3300001,3200001,O1_only,OP12,9600025,OP12:9600025,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,28,38,0,0,0,True
3300001,3200001,O1_only,OP12,9600026,OP12:9600026,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,37,13,0,0,0,True
3300001,3200001,O1_only,OP12,9600027,OP12:9600027,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,41,49,0,0,0,True
3300001,3200001,O1_only,OP12,9600028,OP12:9600028,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,41,22,0,0,0,True
3300001,3200001,O1_only,OP12,9600029,OP12:9600029,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,30,48,0,0,0,True
3300002,3200002,A,OP6,9600000,OP6:9600000,2.0,3.0,-1.0,0,1,0,2,3,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP6,9600001,OP6:9600001,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,27,12,0,0,0,True
3300002,3200002,A,OP6,9600002,OP6:9600002,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,63,2,0,0,0,True
3300002,3200002,A,OP6,9600003,OP6:9600003,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,31,25,0,0,0,True
3300002,3200002,A,OP6,9600004,OP6:9600004,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,27,45,0,0,0,True
3300002,3200002,A,OP6,9600005,OP6:9600005,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,31,17,0,0,0,True
3300002,3200002,A,OP6,9600006,OP6:9600006,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,31,23,0,0,0,True
3300002,3200002,A,OP6,9600007,OP6:9600007,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,56,54,0,0,0,True
3300002,3200002,A,OP6,9600008,OP6:9600008,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,195,17,0,0,0,True
3300002,3200002,A,OP6,9600009,OP6:9600009,3.0,2.0,1.0,1,0,0,3,2,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP6,9600010,OP6:9600010,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,30,7,0,0,0,True
3300002,3200002,A,OP6,9600011,OP6:9600011,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,28,31,0,0,0,True
3300002,3200002,A,OP6,9600012,OP6:9600012,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,31,24,0,0,0,True
3300002,3200002,A,OP6,9600013,OP6:9600013,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,65,2,0,0,0,True
3300002,3200002,A,OP6,9600014,OP6:9600014,3.0,2.0,1.0,1,0,0,3,2,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP6,9600015,OP6:9600015,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,69,9,0,0,0,True
3300002,3200002,A,OP6,9600016,OP6:9600016,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,29,23,0,0,0,True
3300002,3200002,A,OP6,9600017,OP6:9600017,2.0,3.0,-1.0,0,1,0,2,3,1,1,0,1,29,3,0,0,0,True
3300002,3200002,A,OP6,9600018,OP6:9600018,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,28,25,0,0,0,True
3300002,3200002,A,OP6,9600019,OP6:9600019,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,38,41,0,0,0,True
3300002,3200002,A,OP6,9600020,OP6:9600020,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,34,42,0,0,0,True
3300002,3200002,A,OP6,9600021,OP6:9600021,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,25,12,0,0,0,True
3300002,3200002,A,OP6,9600022,OP6:9600022,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,44,51,0,0,0,True
3300002,3200002,A,OP6,9600023,OP6:9600023,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,27,4,0,0,0,True
3300002,3200002,A,OP6,9600024,OP6:9600024,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,32,5,0,0,0,True
3300002,3200002,A,OP6,9600025,OP6:9600025,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,31,29,0,0,0,True
3300002,3200002,A,OP6,9600026,OP6:9600026,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,27,38,0,0,0,True
3300002,3200002,A,OP6,9600027,OP6:9600027,2.0,2.0,0.0,0,0,1,2,2,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP6,9600028,OP6:9600028,3.0,2.0,1.0,1,0,0,3,2,1,0,1,1,31,26,0,0,0,True
3300002,3200002,A,OP6,9600029,OP6:9600029,2.0,2.0,0.0,0,0,1,2,2,1,0,1,1,200,21,0,0,0,True
3300002,3200002,A,OP7,9600000,OP7:9600000,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600001,OP7:9600001,1.0,1.0,0.0,0,0,1,1,1,1,0,1,1,95,20,0,0,0,True
3300002,3200002,A,OP7,9600002,OP7:9600002,3.0,1.0,2.0,1,0,0,3,1,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600003,OP7:9600003,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,70,23,0,0,0,True
3300002,3200002,A,OP7,9600004,OP7:9600004,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600005,OP7:9600005,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600006,OP7:9600006,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,71,36,0,0,0,True
3300002,3200002,A,OP7,9600007,OP7:9600007,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,115,6,0,0,0,True
3300002,3200002,A,OP7,9600008,OP7:9600008,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600009,OP7:9600009,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,77,4,0,0,0,True
3300002,3200002,A,OP7,9600010,OP7:9600010,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600011,OP7:9600011,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600012,OP7:9600012,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,206,2,0,0,0,True
3300002,3200002,A,OP7,9600013,OP7:9600013,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,87,25,0,0,0,True
3300002,3200002,A,OP7,9600014,OP7:9600014,0.0,1.0,-1.0,0,1,0,0,1,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600015,OP7:9600015,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,230,10,0,0,0,True
3300002,3200002,A,OP7,9600016,OP7:9600016,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600017,OP7:9600017,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,175,7,0,0,0,True
3300002,3200002,A,OP7,9600018,OP7:9600018,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,178,9,0,0,0,True
3300002,3200002,A,OP7,9600019,OP7:9600019,2.0,2.0,0.0,0,0,1,2,2,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600020,OP7:9600020,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600021,OP7:9600021,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600022,OP7:9600022,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,122,10,0,0,0,True
3300002,3200002,A,OP7,9600023,OP7:9600023,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600024,OP7:9600024,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,161,26,0,0,0,True
3300002,3200002,A,OP7,9600025,OP7:9600025,2.0,2.0,0.0,0,0,1,2,2,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600026,OP7:9600026,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600027,OP7:9600027,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,120,19,0,0,0,True
3300002,3200002,A,OP7,9600028,OP7:9600028,1.0,1.0,0.0,0,0,1,1,1,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP7,9600029,OP7:9600029,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600000,OP8:9600000,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,70,1,0,0,0,True
3300002,3200002,A,OP8,9600001,OP8:9600001,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600002,OP8:9600002,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,86,3,0,0,0,True
3300002,3200002,A,OP8,9600003,OP8:9600003,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,53,2,0,0,0,True
3300002,3200002,A,OP8,9600004,OP8:9600004,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,142,12,0,0,0,True
3300002,3200002,A,OP8,9600005,OP8:9600005,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,181,9,0,0,0,True
3300002,3200002,A,OP8,9600006,OP8:9600006,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600007,OP8:9600007,2.0,0.0,2.0,1,0,0,2,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600008,OP8:9600008,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,105,6,0,0,0,True
3300002,3200002,A,OP8,9600009,OP8:9600009,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,222,4,0,0,0,True
3300002,3200002,A,OP8,9600010,OP8:9600010,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600011,OP8:9600011,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,87,8,0,0,0,True
3300002,3200002,A,OP8,9600012,OP8:9600012,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600013,OP8:9600013,3.0,0.0,3.0,1,0,0,3,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600014,OP8:9600014,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,149,3,0,0,0,True
3300002,3200002,A,OP8,9600015,OP8:9600015,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600016,OP8:9600016,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600017,OP8:9600017,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,157,8,0,0,0,True
3300002,3200002,A,OP8,9600018,OP8:9600018,3.0,0.0,3.0,1,0,0,3,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600019,OP8:9600019,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,94,3,0,0,0,True
3300002,3200002,A,OP8,9600020,OP8:9600020,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,142,10,0,0,0,True
3300002,3200002,A,OP8,9600021,OP8:9600021,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,185,4,0,0,0,True
3300002,3200002,A,OP8,9600022,OP8:9600022,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,54,9,0,0,0,True
3300002,3200002,A,OP8,9600023,OP8:9600023,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,185,9,0,0,0,True
3300002,3200002,A,OP8,9600024,OP8:9600024,3.0,1.0,2.0,1,0,0,3,1,1,0,1,1,59,21,0,0,0,True
3300002,3200002,A,OP8,9600025,OP8:9600025,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP8,9600026,OP8:9600026,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,115,1,0,0,0,True
3300002,3200002,A,OP8,9600027,OP8:9600027,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,127,14,0,0,0,True
3300002,3200002,A,OP8,9600028,OP8:9600028,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,106,8,0,0,0,True
3300002,3200002,A,OP8,9600029,OP8:9600029,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600000,OP9:9600000,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,43,25,0,0,0,True
3300002,3200002,A,OP9,9600001,OP9:9600001,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600002,OP9:9600002,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,80,11,0,0,0,True
3300002,3200002,A,OP9,9600003,OP9:9600003,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,227,13,0,0,0,True
3300002,3200002,A,OP9,9600004,OP9:9600004,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600005,OP9:9600005,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600006,OP9:9600006,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600007,OP9:9600007,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,177,24,0,0,0,True
3300002,3200002,A,OP9,9600008,OP9:9600008,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,187,10,0,0,0,True
3300002,3200002,A,OP9,9600009,OP9:9600009,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600010,OP9:9600010,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,169,2,0,0,0,True
3300002,3200002,A,OP9,9600011,OP9:9600011,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,50,27,0,0,0,True
3300002,3200002,A,OP9,9600012,OP9:9600012,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600013,OP9:9600013,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,105,18,0,0,0,True
3300002,3200002,A,OP9,9600014,OP9:9600014,2.0,1.0,1.0,1,0,0,2,1,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600015,OP9:9600015,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600016,OP9:9600016,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,172,6,0,0,0,True
3300002,3200002,A,OP9,9600017,OP9:9600017,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,78,17,0,0,0,True
3300002,3200002,A,OP9,9600018,OP9:9600018,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600019,OP9:9600019,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,123,7,0,0,0,True
3300002,3200002,A,OP9,9600020,OP9:9600020,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,130,11,0,0,0,True
3300002,3200002,A,OP9,9600021,OP9:9600021,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600022,OP9:9600022,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,78,20,0,0,0,True
3300002,3200002,A,OP9,9600023,OP9:9600023,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP9,9600024,OP9:9600024,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,114,23,0,0,0,True
3300002,3200002,A,OP9,9600025,OP9:9600025,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,183,27,0,0,0,True
3300002,3200002,A,OP9,9600026,OP9:9600026,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,157,15,0,0,0,True
3300002,3200002,A,OP9,9600027,OP9:9600027,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,111,36,0,0,0,True
3300002,3200002,A,OP9,9600028,OP9:9600028,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,103,16,0,0,0,True
3300002,3200002,A,OP9,9600029,OP9:9600029,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,170,2,0,0,0,True
3300002,3200002,A,OP10,9600000,OP10:9600000,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,147,10,0,0,0,True
3300002,3200002,A,OP10,9600001,OP10:9600001,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,60,13,0,0,0,True
3300002,3200002,A,OP10,9600002,OP10:9600002,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,43,12,0,0,0,True
3300002,3200002,A,OP10,9600003,OP10:9600003,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,92,10,0,0,0,True
3300002,3200002,A,OP10,9600004,OP10:9600004,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP10,9600005,OP10:9600005,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP10,9600006,OP10:9600006,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,100,19,0,0,0,True
3300002,3200002,A,OP10,9600007,OP10:9600007,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,77,14,0,0,0,True
3300002,3200002,A,OP10,9600008,OP10:9600008,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,98,32,0,0,0,True
3300002,3200002,A,OP10,9600009,OP10:9600009,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,76,15,0,0,0,True
3300002,3200002,A,OP10,9600010,OP10:9600010,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP10,9600011,OP10:9600011,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP10,9600012,OP10:9600012,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,65,19,0,0,0,True
3300002,3200002,A,OP10,9600013,OP10:9600013,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,124,12,0,0,0,True
3300002,3200002,A,OP10,9600014,OP10:9600014,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP10,9600015,OP10:9600015,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP10,9600016,OP10:9600016,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,232,6,0,0,0,True
3300002,3200002,A,OP10,9600017,OP10:9600017,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP10,9600018,OP10:9600018,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,100,24,0,0,0,True
3300002,3200002,A,OP10,9600019,OP10:9600019,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP10,9600020,OP10:9600020,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,89,17,0,0,0,True
3300002,3200002,A,OP10,9600021,OP10:9600021,1.0,1.0,0.0,0,0,1,1,1,1,0,1,1,164,9,0,0,0,True
3300002,3200002,A,OP10,9600022,OP10:9600022,1.0,1.0,0.0,0,0,1,1,1,1,0,1,1,42,18,0,0,0,True
3300002,3200002,A,OP10,9600023,OP10:9600023,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP10,9600024,OP10:9600024,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,61,44,0,0,0,True
3300002,3200002,A,OP10,9600025,OP10:9600025,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,192,5,0,0,0,True
3300002,3200002,A,OP10,9600026,OP10:9600026,2.0,1.0,1.0,1,0,0,2,1,1,0,1,1,74,11,0,0,0,True
3300002,3200002,A,OP10,9600027,OP10:9600027,1.0,0.0,1.0,1,0,0,1,0,1,0,1,1,84,18,0,0,0,True
3300002,3200002,A,OP10,9600028,OP10:9600028,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP10,9600029,OP10:9600029,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,149,11,0,0,0,True
3300002,3200002,A,OP11,9600000,OP11:9600000,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,118,25,0,0,0,True
3300002,3200002,A,OP11,9600001,OP11:9600001,2.0,0.0,2.0,1,0,0,2,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP11,9600002,OP11:9600002,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP11,9600003,OP11:9600003,3.0,0.0,3.0,1,0,0,3,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP11,9600004,OP11:9600004,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,149,4,0,0,0,True
3300002,3200002,A,OP11,9600005,OP11:9600005,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,102,16,0,0,0,True
3300002,3200002,A,OP11,9600006,OP11:9600006,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP11,9600007,OP11:9600007,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,True
3300002,3200002,A,OP11,9600008,OP11:9600008,1.0,0.0,1.0,1,0,0,1,0,1,0,1,0,,0,0,0,0,True
3300002,3200002,A,OP11,9600009,OP11:9600009,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,29,28,0,0,0,True
3300002,3200002,A,OP11,9600010,OP11:9600010,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,155,17,0,0,0,True
3300002,3200002,A,OP11,9600011,OP11:9600011,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,93,16,0,0,0,True
3300002,3200002,A,OP11,9600012,OP11:9600012,3.0,0.0,3.0,1,0,0,3,0,1,0,1,1,188,20,0,0,0,True
3300002,3200002,A,OP11,9600013,OP11:9600013,2.0,0.0,2.0,1,0,0,2,0,1,0,1,1,219,1,0,0,0,True
