opponent,seed,episode_index,opportunity_index,step,selected_z,prev_z,switch_occurred,logit_0,logit_1,logit_2,logit_3,prob_0,prob_1,prob_2,prob_3
OP6,2013,0,3,96,1,1,0,-0.04016946256160736,0.08608438074588776,-0.0025664009153842926,0.03240083158016205,0.23539616167545319,0.26707345247268677,0.24441631138324738,0.25311407446861267
OP6,2013,0,4,128,3,1,1,-0.06706973910331726,0.021570978686213493,-0.07153496146202087,0.07233375310897827,0.23597034811973572,0.25784194469451904,0.23491904139518738,0.2712686359882355
OP6,2013,0,5,160,1,3,1,-0.014888249337673187,0.07225136458873749,-0.027115317061543465,0.039828985929489136,0.24182987213134766,0.2638482451438904,0.23889100551605225,0.25543084740638733
OP6,2013,0,6,192,3,1,1,-0.02866091951727867,0.02281826362013817,-0.08740046620368958,0.04257134348154068,0.24572378396987915,0.25870469212532043,0.23170581459999084,0.26386570930480957
OP6,2014,0,0,0,3,3,0,-0.12238920480012894,0.045644622296094894,0.008229885250329971,0.12814293801784515,0.2170506864786148,0.25676587224006653,0.24733655154705048,0.2788469195365906
OP6,2014,0,1,32,1,3,1,-0.08044455945491791,0.099958136677742,-0.032924193888902664,0.022083159536123276,0.2296561896800995,0.2750591039657593,0.24083299934864044,0.2544516921043396
OP6,2014,0,2,64,3,1,1,-0.08030430972576141,0.025863707065582275,-0.06137169897556305,0.07155763357877731,0.23282229900360107,0.2589004337787628,0.2372722178697586,0.2710050344467163
OP6,2015,0,0,0,3,3,0,-0.13737823069095612,0.04851812124252319,0.0013898424804210663,0.12789185345172882,0.21473336219787598,0.2586028575897217,0.2466980516910553,0.27996572852134705
OP6,2015,0,1,32,3,3,0,-0.09513241052627563,0.03984740003943443,-0.04322072118520737,0.05527925491333008,0.22935205698013306,0.26249656081199646,0.2415725737810135,0.2665787935256958
OP6,2015,0,2,64,3,3,0,-0.05081893503665924,0.022117242217063904,-0.06032697111368179,0.030732154846191406,0.2408960908651352,0.25912272930145264,0.23861651122570038,0.2613646984100342
OP6,2015,0,3,96,1,3,1,-0.03806668147444725,0.02148280292749405,-0.028471997007727623,0.008032195270061493,0.24282589554786682,0.25772523880004883,0.24516692757606506,0.2542819082736969
OP7,2000,0,0,0,3,1,1,-0.13399623334407806,0.05055580288171768,0.004324976354837418,0.11550652980804443,0.21577714383602142,0.25951075553894043,0.24778646230697632,0.27692559361457825
