kind,failure_label,outcome_step,band,band_start_off,band_end_off,episode_key,opponent,eval_seed,train_seed,window_start,window_end,window_len,opp_has_carrier,opp_home_threatened,opp_leading,score_diff_at_end,score_stratum,carrier_unescorted_frac,mean_escort_distance,mean_carrier_pressure,carrier_pressure_trend,carrier_pressure_increasing,defender_tag_available_frac,mean_nearest_ready_defender,own_cooldown_bound_frac,both_forward_frac,none_forward_frac,mean_team_separation,intervention_margin,mate_can_intervene,leading_frac,trailing_frac
failure,tagged_while_carrying,161,latest,-10,0,OP10:9400026,OP10,9400026,3200002,151,161,10,True,True,True,2.0,leading,1.0,0.47106142342090607,0.07735399901866913,-0.021428287029266357,True,1.0,0.3616914749145508,0.8,0.6,0.0,0.2609293684363365,-0.10936994850635529,0.0,1.0,0.0
failure,dropped_the_flag,161,earliest,-30,-20,OP10:9400026,OP10,9400026,3200002,131,141,10,True,True,True,2.0,leading,0.0,0.1982274287276798,0.15389008902841145,-0.050002992153167725,True,0.7,0.16087656361716135,1.0,0.2,0.5,0.19420599788427353,-0.037145401750292094,0.1111111111111111,1.0,0.0
failure,dropped_the_flag,161,middle,-20,-10,OP10:9400026,OP10,9400026,3200002,141,151,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.1,nan,1.0,0.0,0.8,0.10239847525954246,nan,0.0,1.0,0.0
failure,dropped_the_flag,161,latest,-10,0,OP10:9400026,OP10,9400026,3200002,151,161,10,True,True,True,2.0,leading,1.0,0.47106142342090607,0.07735399901866913,-0.021428287029266357,True,1.0,0.3616914749145508,0.8,0.6,0.0,0.2609293684363365,-0.10936994850635529,0.0,1.0,0.0
failure,tagged_while_carrying,176,earliest,-30,-20,OP10:9400026,OP10,9400026,3200002,146,156,10,False,True,True,2.0,leading,0.0,nan,nan,nan,False,0.6,nan,1.0,0.5,0.3,0.1261118955910206,nan,0.0,1.0,0.0
failure,tagged_while_carrying,176,middle,-20,-10,OP10:9400026,OP10,9400026,3200002,156,166,10,True,True,True,2.0,leading,1.0,0.47255149483680725,0.07308584451675415,-0.023518607020378113,True,0.6,0.3108024050792058,0.3,0.1,0.0,0.4075373739004135,-0.1617490897576014,0.0,1.0,0.0
failure,tagged_while_carrying,176,latest,-10,0,OP10:9400026,OP10,9400026,3200002,166,176,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.7,0.0,0.5,0.26993045434355734,nan,0.0,1.0,0.0
failure,dropped_the_flag,176,earliest,-30,-20,OP10:9400026,OP10,9400026,3200002,146,156,10,False,True,True,2.0,leading,0.0,nan,nan,nan,False,0.6,nan,1.0,0.5,0.3,0.1261118955910206,nan,0.0,1.0,0.0
failure,dropped_the_flag,176,middle,-20,-10,OP10:9400026,OP10,9400026,3200002,156,166,10,True,True,True,2.0,leading,1.0,0.47255149483680725,0.07308584451675415,-0.023518607020378113,True,0.6,0.3108024050792058,0.3,0.1,0.0,0.4075373739004135,-0.1617490897576014,0.0,1.0,0.0
failure,dropped_the_flag,176,latest,-10,0,OP10:9400026,OP10,9400026,3200002,166,176,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.7,0.0,0.5,0.26993045434355734,nan,0.0,1.0,0.0
failure,tagged_while_carrying,186,earliest,-30,-20,OP10:9400026,OP10,9400026,3200002,156,166,10,True,True,True,2.0,leading,1.0,0.47255149483680725,0.07308584451675415,-0.023518607020378113,True,0.6,0.3108024050792058,0.3,0.1,0.0,0.4075373739004135,-0.1617490897576014,0.0,1.0,0.0
failure,tagged_while_carrying,186,middle,-20,-10,OP10:9400026,OP10,9400026,3200002,166,176,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.7,0.0,0.5,0.26993045434355734,nan,0.0,1.0,0.0
failure,tagged_while_carrying,186,latest,-10,0,OP10:9400026,OP10,9400026,3200002,176,186,10,True,True,True,2.0,leading,1.0,0.4232347110907237,0.10567578673362732,0.06179734319448471,False,0.4,0.22626096258560816,1.0,0.5,0.0,0.2819000154733658,-0.1969737485051155,0.0,1.0,0.0
failure,dropped_the_flag,186,earliest,-30,-20,OP10:9400026,OP10,9400026,3200002,156,166,10,True,True,True,2.0,leading,1.0,0.47255149483680725,0.07308584451675415,-0.023518607020378113,True,0.6,0.3108024050792058,0.3,0.1,0.0,0.4075373739004135,-0.1617490897576014,0.0,1.0,0.0
failure,dropped_the_flag,186,middle,-20,-10,OP10:9400026,OP10,9400026,3200002,166,176,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.7,0.0,0.5,0.26993045434355734,nan,0.0,1.0,0.0
failure,dropped_the_flag,186,latest,-10,0,OP10:9400026,OP10,9400026,3200002,176,186,10,True,True,True,2.0,leading,1.0,0.4232347110907237,0.10567578673362732,0.06179734319448471,False,0.4,0.22626096258560816,1.0,0.5,0.0,0.2819000154733658,-0.1969737485051155,0.0,1.0,0.0
failure,tagged_while_carrying,15,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,0,5,5,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.21505027115345002,nan,0.0,0.0,0.0
failure,tagged_while_carrying,15,latest,-10,0,OP10:9400027,OP10,9400027,3200002,5,15,10,True,True,False,0.0,tied,1.0,0.48275718092918396,0.2021649405360222,-0.014058873057365417,True,1.0,0.25333371758461,0.0,0.1,0.1,0.28917271792888644,-0.22942346334457397,0.0,0.0,0.0
failure,dropped_the_flag,15,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,0,5,5,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.21505027115345002,nan,0.0,0.0,0.0
failure,dropped_the_flag,15,latest,-10,0,OP10:9400027,OP10,9400027,3200002,5,15,10,True,True,False,0.0,tied,1.0,0.48275718092918396,0.2021649405360222,-0.014058873057365417,True,1.0,0.25333371758461,0.0,0.1,0.1,0.28917271792888644,-0.22942346334457397,0.0,0.0,0.0
failure,tagged_while_carrying,40,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,10,20,10,True,True,False,0.0,tied,1.0,0.49306780099868774,0.17560352385044098,-0.08671368658542633,True,0.6,0.21111496289571127,0.0,0.1,0.0,0.4113320365548134,-0.2819528381029765,0.0,0.0,0.0
failure,tagged_while_carrying,40,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,20,30,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.5,0.2365374717861414,nan,0.0,0.0,0.0
failure,tagged_while_carrying,40,latest,-10,0,OP10:9400027,OP10,9400027,3200002,30,40,10,True,True,False,0.0,tied,1.0,0.5514734983444214,0.08835021406412125,nan,False,0.3,0.2107151299715042,0.0,0.2,0.0,0.2824272677302361,-0.3407583683729172,0.0,0.0,0.0
failure,dropped_the_flag,40,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,10,20,10,True,True,False,0.0,tied,1.0,0.49306780099868774,0.17560352385044098,-0.08671368658542633,True,0.6,0.21111496289571127,0.0,0.1,0.0,0.4113320365548134,-0.2819528381029765,0.0,0.0,0.0
failure,dropped_the_flag,40,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,20,30,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.5,0.2365374717861414,nan,0.0,0.0,0.0
failure,dropped_the_flag,40,latest,-10,0,OP10:9400027,OP10,9400027,3200002,30,40,10,True,True,False,0.0,tied,1.0,0.5514734983444214,0.08835021406412125,nan,False,0.3,0.2107151299715042,0.0,0.2,0.0,0.2824272677302361,-0.3407583683729172,0.0,0.0,0.0
failure,tagged_while_carrying,60,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,30,40,10,True,True,False,0.0,tied,1.0,0.5514734983444214,0.08835021406412125,nan,False,0.3,0.2107151299715042,0.0,0.2,0.0,0.2824272677302361,-0.3407583683729172,0.0,0.0,0.0
failure,tagged_while_carrying,60,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,40,50,10,True,False,False,0.0,tied,1.0,0.6268205642700195,0.08137749880552292,nan,False,0.1,0.17497074604034424,0.0,0.0,0.3,0.347632896900177,-0.4518498182296753,0.0,0.0,0.0
failure,tagged_while_carrying,60,latest,-10,0,OP10:9400027,OP10,9400027,3200002,50,60,10,True,True,False,0.0,tied,0.6666666666666666,0.3719910855094592,0.09230691194534302,-0.04567210376262665,True,0.8,0.4171442190806071,0.0,0.1,0.0,0.4108110055327415,0.04515313357114792,0.6666666666666666,0.0,0.0
failure,dropped_the_flag,60,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,30,40,10,True,True,False,0.0,tied,1.0,0.5514734983444214,0.08835021406412125,nan,False,0.3,0.2107151299715042,0.0,0.2,0.0,0.2824272677302361,-0.3407583683729172,0.0,0.0,0.0
failure,dropped_the_flag,60,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,40,50,10,True,False,False,0.0,tied,1.0,0.6268205642700195,0.08137749880552292,nan,False,0.1,0.17497074604034424,0.0,0.0,0.3,0.347632896900177,-0.4518498182296753,0.0,0.0,0.0
failure,dropped_the_flag,60,latest,-10,0,OP10:9400027,OP10,9400027,3200002,50,60,10,True,True,False,0.0,tied,0.6666666666666666,0.3719910855094592,0.09230691194534302,-0.04567210376262665,True,0.8,0.4171442190806071,0.0,0.1,0.0,0.4108110055327415,0.04515313357114792,0.6666666666666666,0.0,0.0
failure,tagged_while_carrying,85,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,55,65,10,True,True,False,0.0,tied,0.5,0.2814617318411668,0.08597948650519054,-0.01331137865781784,True,0.6,0.36846190442641574,0.0,0.3,0.1,0.21741597689688205,0.08700017258524895,0.8333333333333334,0.0,0.0
failure,tagged_while_carrying,85,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,65,75,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,1.0,0.1475961036980152,nan,0.0,0.0,0.0
failure,tagged_while_carrying,85,latest,-10,0,OP10:9400027,OP10,9400027,3200002,75,85,10,True,True,False,0.0,tied,0.0,0.17374377697706223,0.17997919768095016,-0.07160164415836334,True,0.2,0.3019781857728958,0.0,0.6,0.3,0.1630268968641758,0.1282344087958336,1.0,0.0,0.0
failure,dropped_the_flag,85,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,55,65,10,True,True,False,0.0,tied,0.5,0.2814617318411668,0.08597948650519054,-0.01331137865781784,True,0.6,0.36846190442641574,0.0,0.3,0.1,0.21741597689688205,0.08700017258524895,0.8333333333333334,0.0,0.0
failure,dropped_the_flag,85,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,65,75,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,1.0,0.1475961036980152,nan,0.0,0.0,0.0
failure,dropped_the_flag,85,latest,-10,0,OP10:9400027,OP10,9400027,3200002,75,85,10,True,True,False,0.0,tied,0.0,0.17374377697706223,0.17997919768095016,-0.07160164415836334,True,0.2,0.3019781857728958,0.0,0.6,0.3,0.1630268968641758,0.1282344087958336,1.0,0.0,0.0
failure,tagged_while_carrying,107,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,77,87,10,True,True,False,0.0,tied,0.0,0.18181239068508148,0.13253656402230263,-0.17812872305512428,True,0.3,0.2543037533760071,0.0,0.7,0.1,0.17680777460336686,0.0724913626909256,0.6666666666666666,0.0,0.0
failure,tagged_while_carrying,107,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,87,97,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.7,0.17087322473526,nan,0.0,0.0,0.0
failure,tagged_while_carrying,107,latest,-10,0,OP10:9400027,OP10,9400027,3200002,97,107,10,True,True,False,0.0,tied,1.0,0.24734395742416382,0.28161191940307617,-0.04537463188171387,True,0.4,0.28161191940307617,0.0,0.3,0.3,0.2400088280439377,0.034267961978912354,1.0,0.0,0.0
failure,dropped_the_flag,107,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,77,87,10,True,True,False,0.0,tied,0.0,0.18181239068508148,0.13253656402230263,-0.17812872305512428,True,0.3,0.2543037533760071,0.0,0.7,0.1,0.17680777460336686,0.0724913626909256,0.6666666666666666,0.0,0.0
failure,dropped_the_flag,107,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,87,97,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.7,0.17087322473526,nan,0.0,0.0,0.0
failure,dropped_the_flag,107,latest,-10,0,OP10:9400027,OP10,9400027,3200002,97,107,10,True,True,False,0.0,tied,1.0,0.24734395742416382,0.28161191940307617,-0.04537463188171387,True,0.4,0.28161191940307617,0.0,0.3,0.3,0.2400088280439377,0.034267961978912354,1.0,0.0,0.0
failure,tagged_while_carrying,172,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,142,152,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.7,nan,0.0,0.5,0.1,0.2806412220001221,nan,0.0,0.0,0.0
failure,tagged_while_carrying,172,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,152,162,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.8,0.13627114556729794,nan,0.0,0.0,0.0
failure,tagged_while_carrying,172,latest,-10,0,OP10:9400027,OP10,9400027,3200002,162,172,10,True,True,False,0.0,tied,1.0,0.2510295957326889,0.1398726999759674,-0.06833785772323608,True,0.0,nan,0.7,0.3,0.2,0.28210567831993105,nan,0.0,0.0,0.0
failure,dropped_the_flag,172,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,142,152,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.7,nan,0.0,0.5,0.1,0.2806412220001221,nan,0.0,0.0,0.0
failure,dropped_the_flag,172,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,152,162,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.8,0.13627114556729794,nan,0.0,0.0,0.0
failure,dropped_the_flag,172,latest,-10,0,OP10:9400027,OP10,9400027,3200002,162,172,10,True,True,False,0.0,tied,1.0,0.2510295957326889,0.1398726999759674,-0.06833785772323608,True,0.0,nan,0.7,0.3,0.2,0.28210567831993105,nan,0.0,0.0,0.0
failure,tagged_while_carrying,193,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,163,173,10,True,True,False,0.0,tied,1.0,0.24471158782641092,0.11523383607467015,-0.1080855205655098,True,0.1,0.06595610827207565,0.8,0.4,0.1,0.28199041783809664,-0.16611946374177933,0.0,0.0,0.0
failure,tagged_while_carrying,193,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,173,183,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,1.0,0.0,0.6,0.17844291031360626,nan,0.0,0.0,0.0
failure,tagged_while_carrying,193,latest,-10,0,OP10:9400027,OP10,9400027,3200002,183,193,10,True,False,False,0.0,tied,1.0,0.2511855661869049,0.05590527504682541,nan,False,0.0,nan,0.7,0.2,0.4,0.23361069858074188,nan,0.0,0.0,0.0
failure,dropped_the_flag,193,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,163,173,10,True,True,False,0.0,tied,1.0,0.24471158782641092,0.11523383607467015,-0.1080855205655098,True,0.1,0.06595610827207565,0.8,0.4,0.1,0.28199041783809664,-0.16611946374177933,0.0,0.0,0.0
failure,dropped_the_flag,193,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,173,183,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,1.0,0.0,0.6,0.17844291031360626,nan,0.0,0.0,0.0
failure,dropped_the_flag,193,latest,-10,0,OP10:9400027,OP10,9400027,3200002,183,193,10,True,False,False,0.0,tied,1.0,0.2511855661869049,0.05590527504682541,nan,False,0.0,nan,0.7,0.2,0.4,0.23361069858074188,nan,0.0,0.0,0.0
failure,tagged_while_carrying,223,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,193,203,10,True,False,False,0.0,tied,0.0,0.19776202738285065,0.049989957362413406,nan,False,0.1,nan,1.0,0.6,0.0,0.15672248527407645,nan,0.0,0.0,0.0
failure,tagged_while_carrying,223,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,203,213,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.7,0.0,1.0,0.1442922905087471,nan,0.0,0.0,0.0
failure,tagged_while_carrying,223,latest,-10,0,OP10:9400027,OP10,9400027,3200002,213,223,10,True,True,False,0.0,tied,1.0,0.38676801323890686,0.24356260150671005,0.03718675673007965,False,0.6,0.2875102460384369,0.0,0.6,0.0,0.17900387123227118,-0.09925776720046997,0.0,0.0,0.0
failure,dropped_the_flag,223,earliest,-30,-20,OP10:9400027,OP10,9400027,3200002,193,203,10,True,False,False,0.0,tied,0.0,0.19776202738285065,0.049989957362413406,nan,False,0.1,nan,1.0,0.6,0.0,0.15672248527407645,nan,0.0,0.0,0.0
failure,dropped_the_flag,223,middle,-20,-10,OP10:9400027,OP10,9400027,3200002,203,213,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.7,0.0,1.0,0.1442922905087471,nan,0.0,0.0,0.0
failure,dropped_the_flag,223,latest,-10,0,OP10:9400027,OP10,9400027,3200002,213,223,10,True,True,False,0.0,tied,1.0,0.38676801323890686,0.24356260150671005,0.03718675673007965,False,0.6,0.2875102460384369,0.0,0.6,0.0,0.17900387123227118,-0.09925776720046997,0.0,0.0,0.0
failure,tagged_while_carrying,20,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,0,10,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.9,nan,0.2,0.0,0.9,0.11496002599596977,nan,0.0,0.0,0.0
failure,tagged_while_carrying,20,latest,-10,0,OP10:9400028,OP10,9400028,3200002,10,20,10,True,False,False,0.0,tied,1.0,0.5773318946361542,0.07115333080291748,0.05311655253171921,False,0.5,0.13531688302755357,1.0,0.0,0.0,0.4421886198222637,-0.4420150116086006,0.0,0.0,0.0
failure,dropped_the_flag,20,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,0,10,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.9,nan,0.2,0.0,0.9,0.11496002599596977,nan,0.0,0.0,0.0
failure,dropped_the_flag,20,latest,-10,0,OP10:9400028,OP10,9400028,3200002,10,20,10,True,False,False,0.0,tied,1.0,0.5773318946361542,0.07115333080291748,0.05311655253171921,False,0.5,0.13531688302755357,1.0,0.0,0.0,0.4421886198222637,-0.4420150116086006,0.0,0.0,0.0
failure,tagged_while_carrying,72,earliest,-30,-20,OP10:9400028,OP10,9400028,3200002,42,52,10,True,True,True,1.0,leading,0.0,0.10021227225661278,0.07347949966788292,0.035201601684093475,False,1.0,0.3420892655849457,1.0,0.0,0.8,0.28951744809746743,0.2418769933283329,0.5,0.8,0.0
failure,tagged_while_carrying,72,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,52,62,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.6,nan,1.0,0.0,0.7,0.22548495344817637,nan,0.0,1.0,0.0
failure,tagged_while_carrying,72,latest,-10,0,OP10:9400028,OP10,9400028,3200002,62,72,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.5,0.0,0.4,0.2740237541496754,nan,0.0,1.0,0.0
failure,dropped_the_flag,72,earliest,-30,-20,OP10:9400028,OP10,9400028,3200002,42,52,10,True,True,True,1.0,leading,0.0,0.10021227225661278,0.07347949966788292,0.035201601684093475,False,1.0,0.3420892655849457,1.0,0.0,0.8,0.28951744809746743,0.2418769933283329,0.5,0.8,0.0
failure,dropped_the_flag,72,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,52,62,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.6,nan,1.0,0.0,0.7,0.22548495344817637,nan,0.0,1.0,0.0
failure,dropped_the_flag,72,latest,-10,0,OP10:9400028,OP10,9400028,3200002,62,72,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.5,0.0,0.4,0.2740237541496754,nan,0.0,1.0,0.0
failure,tagged_while_carrying,81,earliest,-30,-20,OP10:9400028,OP10,9400028,3200002,51,61,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.7,nan,1.0,0.0,0.7,0.2459750335663557,nan,0.0,1.0,0.0
failure,tagged_while_carrying,81,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,61,71,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.5,0.0,0.4,0.2595095790922642,nan,0.0,1.0,0.0
failure,tagged_while_carrying,81,latest,-10,0,OP10:9400028,OP10,9400028,3200002,71,81,10,True,False,True,1.0,leading,1.0,0.45428019762039185,0.14847885072231293,nan,False,0.0,nan,1.0,0.3,0.0,0.2747439704835415,nan,0.0,1.0,0.0
failure,dropped_the_flag,81,earliest,-30,-20,OP10:9400028,OP10,9400028,3200002,51,61,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.7,nan,1.0,0.0,0.7,0.2459750335663557,nan,0.0,1.0,0.0
failure,dropped_the_flag,81,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,61,71,10,False,True,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.5,0.0,0.4,0.2595095790922642,nan,0.0,1.0,0.0
failure,dropped_the_flag,81,latest,-10,0,OP10:9400028,OP10,9400028,3200002,71,81,10,True,False,True,1.0,leading,1.0,0.45428019762039185,0.14847885072231293,nan,False,0.0,nan,1.0,0.3,0.0,0.2747439704835415,nan,0.0,1.0,0.0
failure,tagged_while_carrying,185,earliest,-30,-20,OP10:9400028,OP10,9400028,3200002,155,165,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.7,nan,0.5,0.4,0.3,0.1962993822991848,nan,0.0,1.0,0.0
failure,tagged_while_carrying,185,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,165,175,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.0,0.2,0.3,0.24697774201631545,nan,0.0,1.0,0.0
failure,tagged_while_carrying,185,latest,-10,0,OP10:9400028,OP10,9400028,3200002,175,185,10,False,True,True,2.0,leading,0.0,nan,nan,nan,False,0.2,nan,0.0,0.1,0.4,0.23169639259576796,nan,0.0,1.0,0.0
failure,tagged_while_carrying,189,earliest,-30,-20,OP10:9400028,OP10,9400028,3200002,159,169,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.3,nan,0.1,0.6,0.0,0.19318749532103538,nan,0.0,1.0,0.0
failure,tagged_while_carrying,189,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,169,179,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.7,0.21359846591949463,nan,0.0,1.0,0.0
failure,tagged_while_carrying,189,latest,-10,0,OP10:9400028,OP10,9400028,3200002,179,189,10,True,True,True,2.0,leading,0.75,0.2394648976624012,0.28714850544929504,-0.22896453738212585,True,0.6,0.35809919983148575,0.0,0.5,0.0,0.2587095990777016,0.11863430216908455,1.0,1.0,0.0
failure,dropped_the_flag,189,earliest,-30,-20,OP10:9400028,OP10,9400028,3200002,159,169,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.3,nan,0.1,0.6,0.0,0.19318749532103538,nan,0.0,1.0,0.0
failure,dropped_the_flag,189,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,169,179,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.7,0.21359846591949463,nan,0.0,1.0,0.0
failure,dropped_the_flag,189,latest,-10,0,OP10:9400028,OP10,9400028,3200002,179,189,10,True,True,True,2.0,leading,0.75,0.2394648976624012,0.28714850544929504,-0.22896453738212585,True,0.6,0.35809919983148575,0.0,0.5,0.0,0.2587095990777016,0.11863430216908455,1.0,1.0,0.0
failure,tagged_while_carrying,210,earliest,-30,-20,OP10:9400028,OP10,9400028,3200002,180,190,10,True,True,True,2.0,leading,0.6,0.23411405086517334,0.23937233313918113,-0.33419467881321907,True,0.7,0.3169263869524002,0.0,0.5,0.0,0.2528240382671356,0.08281233608722686,0.8,1.0,0.0
failure,tagged_while_carrying,210,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,190,200,10,False,False,True,2.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.8,0.15576307214796542,nan,0.0,1.0,0.0
failure,tagged_while_carrying,210,latest,-10,0,OP10:9400028,OP10,9400028,3200002,200,210,10,True,True,True,2.0,leading,0.0,0.12173857167363167,0.07164216041564941,-0.0028198808431625366,False,0.0,nan,1.0,0.5,0.3,0.13693588599562645,nan,0.0,1.0,0.0
control,none,120,earliest,-30,-20,OP10:9400028,OP10,9400028,3200002,90,100,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.8,0.0,0.6,0.24813911579549314,nan,0.0,1.0,0.0
control,none,120,middle,-20,-10,OP10:9400028,OP10,9400028,3200002,100,110,10,True,False,True,1.0,leading,1.0,0.44078898429870605,0.07838558405637741,-0.019325941801071167,True,0.8,0.19326899945735931,1.0,0.4,0.0,0.2590769179165363,-0.24751998484134674,0.0,1.0,0.0
control,none,120,latest,-10,0,OP10:9400028,OP10,9400028,3200002,110,120,10,True,False,True,1.0,leading,0.5,0.2644393764436245,0.10449069887399673,0.18219029158353806,False,0.5,0.18563076257705688,0.8,0.0,0.5,0.2644393764436245,-0.23232830166816712,0.0,1.0,0.0
control,none,150,earliest,-30,-20,OP10:9400028,OP10,9400028,3200002,120,130,10,True,False,True,2.0,leading,0.0,0.09041734412312508,0.3919745534658432,0.09669694304466248,False,0.6,nan,1.0,0.0,1.0,0.1891024351119995,nan,0.0,1.0,0.0
