seed,pole,composition,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_alive_end,red_alive_end,genome_id,pole_config_hash,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count
19900040,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,581,379,107,0
19900041,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,639,321,164,0
19900042,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,660,300,142,0
19900043,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,613,347,160,0
19900044,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,634,326,126,0
19900045,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,657,303,173,0
19900046,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,627,333,177,0
19900047,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,636,324,139,0
19900048,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,623,337,143,0
19900049,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,618,342,101,0
19900050,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,632,328,177,0
19900051,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,557,403,107,0
19900052,B,0A_4D,"0,1,2,3",,1,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,669,291,148,0
19900053,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,650,310,153,0
19900054,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,631,329,121,0
19900055,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,632,328,173,0
19900056,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,609,351,145,0
19900057,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,601,359,137,0
19900058,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,609,351,176,0
19900059,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,647,313,159,0
19900060,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,569,391,131,0
19900061,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,582,378,139,0
19900062,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,590,370,128,0
19900063,B,0A_4D,"0,1,2,3",,0,3,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,620,340,132,0
19900064,B,0A_4D,"0,1,2,3",,0,4,0,0,240,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,0,960,0,0,634,326,135,0
